,cell,cyc,soc_label,mode_label,capacity,c1_15_power_var,SOC,Mode,Scenario,,,,
727,b1c0,1214,-2,0,1.0215729,0.001808641,H(100-70%),Discharge,Discharge_H(100-70%),,,,
728,b1c0,1214,-2,0,1.0215729,3.356125593,H(100-70%),Discharge,Discharge_H(100-70%),,,,
729,b1c0,1219,-2,0,1.0189364,4.366974354,H(100-70%),Discharge,Discharge_H(100-70%),,,,
730,b1c0,1219,-2,0,1.0189364,0.001471066,H(100-70%),Discharge,Discharge_H(100-70%),,,,
731,b1c0,1219,-2,0,1.0189364,3.365250826,H(100-70%),Discharge,Discharge_H(100-70%),,,,
732,b1c0,1224,-2,0,1.0195453,3.522455454,H(100-70%),Discharge,Discharge_H(100-70%),,,,
733,b1c0,1224,-2,0,1.0195453,0.001897562,H(100-70%),Discharge,Discharge_H(100-70%),,,,
734,b1c0,1224,-2,0,1.0195453,4.579163551,H(100-70%),Discharge,Discharge_H(100-70%),,,,
735,b1c0,1229,-2,0,1.0202026,4.649724007,H(100-70%),Discharge,Discharge_H(100-70%),,,,
736,b1c0,1229,-2,0,1.0202026,0.00172171,H(100-70%),Discharge,Discharge_H(100-70%),,,,
737,b1c0,1229,-2,0,1.0202026,3.538821697,H(100-70%),Discharge,Discharge_H(100-70%),,,,
738,b1c0,1234,-2,0,1.0187052,4.377791405,H(100-70%),Discharge,Discharge_H(100-70%),,,,
739,b1c0,1234,-2,0,1.0187052,0.001702786,H(100-70%),Discharge,Discharge_H(100-70%),,,,
740,b1c0,1234,-2,0,1.0187052,3.353424788,H(100-70%),Discharge,Discharge_H(100-70%),,,,
741,b1c0,1239,-2,0,1.0184005,3.618699789,H(100-70%),Discharge,Discharge_H(100-70%),,,,
742,b1c0,1239,-2,0,1.0184005,0.001660148,H(100-70%),Discharge,Discharge_H(100-70%),,,,
743,b1c0,1239,-2,0,1.0184005,4.633854866,H(100-70%),Discharge,Discharge_H(100-70%),,,,
744,b1c0,1244,-2,0,1.0164694,4.435679913,H(100-70%),Discharge,Discharge_H(100-70%),,,,
745,b1c0,1244,-2,0,1.0164694,0.001850573,H(100-70%),Discharge,Discharge_H(100-70%),,,,
746,b1c0,1244,-2,0,1.0164694,3.376019955,H(100-70%),Discharge,Discharge_H(100-70%),,,,
747,b1c0,1249,-2,0,1.0132095,4.625186443,H(100-70%),Discharge,Discharge_H(100-70%),,,,
748,b1c0,1249,-2,0,1.0132095,0.001706273,H(100-70%),Discharge,Discharge_H(100-70%),,,,
749,b1c0,1249,-2,0,1.0132095,3.456792593,H(100-70%),Discharge,Discharge_H(100-70%),,,,
750,b1c0,1254,-2,0,1.0130092,4.237425327,H(100-70%),Discharge,Discharge_H(100-70%),,,,
751,b1c0,1254,-2,0,1.0130092,0.001818556,H(100-70%),Discharge,Discharge_H(100-70%),,,,
752,b1c0,1254,-2,0,1.0130092,3.352995396,H(100-70%),Discharge,Discharge_H(100-70%),,,,
753,b1c0,1259,-2,0,1.0150933,3.841961622,H(100-70%),Discharge,Discharge_H(100-70%),,,,
754,b1c0,1259,-2,0,1.0150933,4.972657681,H(100-70%),Discharge,Discharge_H(100-70%),,,,
755,b1c0,1259,-2,0,1.0150933,0.001555055,H(100-70%),Discharge,Discharge_H(100-70%),,,,
756,b1c0,1264,-2,0,1.0139982,0.001471876,H(100-70%),Discharge,Discharge_H(100-70%),,,,
757,b1c0,1264,-2,0,1.0139982,3.349658966,H(100-70%),Discharge,Discharge_H(100-70%),,,,
758,b1c0,1264,-2,0,1.0139982,4.182707787,H(100-70%),Discharge,Discharge_H(100-70%),,,,
759,b1c0,1269,-2,0,1.0137149,3.504080057,H(100-70%),Discharge,Discharge_H(100-70%),,,,
760,b1c0,1269,-2,0,1.0137149,0.001362641,H(100-70%),Discharge,Discharge_H(100-70%),,,,
761,b1c0,1269,-2,0,1.0137149,4.529073715,H(100-70%),Discharge,Discharge_H(100-70%),,,,
762,b1c0,1274,-2,0,1.0134528,4.89832592,H(100-70%),Discharge,Discharge_H(100-70%),,,,
763,b1c0,1274,-2,0,1.0134528,0.001483216,H(100-70%),Discharge,Discharge_H(100-70%),,,,
764,b1c0,1274,-2,0,1.0134528,3.864916801,H(100-70%),Discharge,Discharge_H(100-70%),,,,
765,b1c0,1279,-2,0,1.0119542,4.447527409,H(100-70%),Discharge,Discharge_H(100-70%),,,,
766,b1c0,1279,-2,0,1.0119542,0.001978319,H(100-70%),Discharge,Discharge_H(100-70%),,,,
767,b1c0,1279,-2,0,1.0119542,3.454903841,H(100-70%),Discharge,Discharge_H(100-70%),,,,
768,b1c0,1284,-2,0,1.0114583,4.681557655,H(100-70%),Discharge,Discharge_H(100-70%),,,,
769,b1c0,1284,-2,0,1.0114583,0.001485095,H(100-70%),Discharge,Discharge_H(100-70%),,,,
770,b1c0,1284,-2,0,1.0114583,3.565528393,H(100-70%),Discharge,Discharge_H(100-70%),,,,
771,b1c0,1289,-2,0,1.0105121,4.801710129,H(100-70%),Discharge,Discharge_H(100-70%),,,,
772,b1c0,1289,-2,0,1.0105121,0.00149346,H(100-70%),Discharge,Discharge_H(100-70%),,,,
773,b1c0,1289,-2,0,1.0105121,3.695057869,H(100-70%),Discharge,Discharge_H(100-70%),,,,
774,b1c0,1294,-2,0,1.0098952,0.001793774,H(100-70%),Discharge,Discharge_H(100-70%),,,,
775,b1c0,1294,-2,0,1.0098952,3.561185122,H(100-70%),Discharge,Discharge_H(100-70%),,,,
776,b1c0,1294,-2,0,1.0098952,4.588398933,H(100-70%),Discharge,Discharge_H(100-70%),,,,
777,b1c0,1299,-2,0,1.0084106,4.870579243,H(100-70%),Discharge,Discharge_H(100-70%),,,,
778,b1c0,1299,-2,0,1.0084106,0.00154154,H(100-70%),Discharge,Discharge_H(100-70%),,,,
779,b1c0,1299,-2,0,1.0084106,3.702754021,H(100-70%),Discharge,Discharge_H(100-70%),,,,
780,b1c0,1304,-2,0,1.0051038,5.046119213,H(100-70%),Discharge,Discharge_H(100-70%),,,,
781,b1c0,1304,-2,0,1.0051038,0.001790657,H(100-70%),Discharge,Discharge_H(100-70%),,,,
782,b1c0,1304,-2,0,1.0051038,3.934883118,H(100-70%),Discharge,Discharge_H(100-70%),,,,
783,b1c0,1309,-2,0,1.0061746,0.001602518,H(100-70%),Discharge,Discharge_H(100-70%),,,,
784,b1c0,1309,-2,0,1.0061746,4.689893723,H(100-70%),Discharge,Discharge_H(100-70%),,,,
785,b1c0,1309,-2,0,1.0061746,3.665966749,H(100-70%),Discharge,Discharge_H(100-70%),,,,
786,b1c0,1314,-2,0,1.0057813,4.480557919,H(100-70%),Discharge,Discharge_H(100-70%),,,,
787,b1c0,1314,-2,0,1.0057813,0.002341083,H(100-70%),Discharge,Discharge_H(100-70%),,,,
788,b1c0,1314,-2,0,1.0057813,3.311917305,H(100-70%),Discharge,Discharge_H(100-70%),,,,
789,b1c0,1319,-2,0,1.0061632,0.001715508,H(100-70%),Discharge,Discharge_H(100-70%),,,,
790,b1c0,1319,-2,0,1.0061632,3.44025588,H(100-70%),Discharge,Discharge_H(100-70%),,,,
791,b1c0,1319,-2,0,1.0061632,4.473522663,H(100-70%),Discharge,Discharge_H(100-70%),,,,
792,b1c0,1324,-2,0,1.0041739,0.001639065,H(100-70%),Discharge,Discharge_H(100-70%),,,,
793,b1c0,1324,-2,0,1.0041739,3.184912205,H(100-70%),Discharge,Discharge_H(100-70%),,,,
794,b1c0,1324,-2,0,1.0041739,4.212966442,H(100-70%),Discharge,Discharge_H(100-70%),,,,
795,b1c0,1329,-2,0,1.0024526,3.999297857,H(100-70%),Discharge,Discharge_H(100-70%),,,,
796,b1c0,1329,-2,0,1.0024526,0.001756739,H(100-70%),Discharge,Discharge_H(100-70%),,,,
797,b1c0,1329,-2,0,1.0024526,3.126421928,H(100-70%),Discharge,Discharge_H(100-70%),,,,
798,b1c0,1334,-2,0,1.0024319,4.865683556,H(100-70%),Discharge,Discharge_H(100-70%),,,,
799,b1c0,1334,-2,0,1.0024319,0.001765813,H(100-70%),Discharge,Discharge_H(100-70%),,,,
800,b1c0,1334,-2,0,1.0024319,3.695557833,H(100-70%),Discharge,Discharge_H(100-70%),,,,
801,b1c0,1339,-2,0,1.0009222,3.606062651,H(100-70%),Discharge,Discharge_H(100-70%),,,,
802,b1c0,1339,-2,0,1.0009222,0.001558646,H(100-70%),Discharge,Discharge_H(100-70%),,,,
803,b1c0,1339,-2,0,1.0009222,4.715598583,H(100-70%),Discharge,Discharge_H(100-70%),,,,
804,b1c0,1344,-2,0,1.0007551,4.670318127,H(100-70%),Discharge,Discharge_H(100-70%),,,,
805,b1c0,1344,-2,0,1.0007551,0.001823946,H(100-70%),Discharge,Discharge_H(100-70%),,,,
806,b1c0,1344,-2,0,1.0007551,3.645848274,H(100-70%),Discharge,Discharge_H(100-70%),,,,
807,b1c0,1349,-2,0,0.99986279,4.84431076,H(100-70%),Discharge,Discharge_H(100-70%),,,,
808,b1c0,1349,-2,0,0.99986279,0.001685358,H(100-70%),Discharge,Discharge_H(100-70%),,,,
809,b1c0,1349,-2,0,0.99986279,3.748499155,H(100-70%),Discharge,Discharge_H(100-70%),,,,
810,b1c0,1354,-2,0,0.99879944,3.798438787,H(100-70%),Discharge,Discharge_H(100-70%),,,,
811,b1c0,1354,-2,0,0.99879944,0.001670141,H(100-70%),Discharge,Discharge_H(100-70%),,,,
812,b1c0,1354,-2,0,0.99879944,5.049621105,H(100-70%),Discharge,Discharge_H(100-70%),,,,
813,b1c0,1359,-2,0,0.99727309,4.560373306,H(100-70%),Discharge,Discharge_H(100-70%),,,,
814,b1c0,1359,-2,0,0.99727309,0.001411314,H(100-70%),Discharge,Discharge_H(100-70%),,,,
815,b1c0,1359,-2,0,0.99727309,3.479446173,H(100-70%),Discharge,Discharge_H(100-70%),,,,
816,b1c0,1364,-2,0,0.9963147,4.820914268,H(100-70%),Discharge,Discharge_H(100-70%),,,,
817,b1c0,1364,-2,0,0.9963147,0.001475101,H(100-70%),Discharge,Discharge_H(100-70%),,,,
818,b1c0,1364,-2,0,0.9963147,3.704141378,H(100-70%),Discharge,Discharge_H(100-70%),,,,
819,b1c0,1369,-2,0,0.99181348,4.800315857,H(100-70%),Discharge,Discharge_H(100-70%),,,,
820,b1c0,1369,-2,0,0.99181348,0.001737967,H(100-70%),Discharge,Discharge_H(100-70%),,,,
821,b1c0,1369,-2,0,0.99181348,3.807108879,H(100-70%),Discharge,Discharge_H(100-70%),,,,
822,b1c0,1374,-2,0,0.99496239,3.885897875,H(100-70%),Discharge,Discharge_H(100-70%),,,,
823,b1c0,1374,-2,0,0.99496239,5.017015934,H(100-70%),Discharge,Discharge_H(100-70%),,,,
824,b1c0,1374,-2,0,0.99496239,0.001341175,H(100-70%),Discharge,Discharge_H(100-70%),,,,
825,b1c0,1379,-2,0,0.99298441,0.001762729,H(100-70%),Discharge,Discharge_H(100-70%),,,,
826,b1c0,1379,-2,0,0.99298441,3.644049406,H(100-70%),Discharge,Discharge_H(100-70%),,,,
827,b1c0,1379,-2,0,0.99298441,4.708638668,H(100-70%),Discharge,Discharge_H(100-70%),,,,
828,b1c0,1384,-2,0,0.99191099,0.001714007,H(100-70%),Discharge,Discharge_H(100-70%),,,,
829,b1c0,1384,-2,0,0.99191099,3.695608616,H(100-70%),Discharge,Discharge_H(100-70%),,,,
830,b1c0,1384,-2,0,0.99191099,4.821754932,H(100-70%),Discharge,Discharge_H(100-70%),,,,
831,b1c0,1389,-2,0,0.99127656,3.903769493,H(100-70%),Discharge,Discharge_H(100-70%),,,,
832,b1c0,1389,-2,0,0.99127656,4.993063927,H(100-70%),Discharge,Discharge_H(100-70%),,,,
833,b1c0,1389,-2,0,0.99127656,0.001745171,H(100-70%),Discharge,Discharge_H(100-70%),,,,
834,b1c0,1394,-2,0,0.99015802,5.022385597,H(100-70%),Discharge,Discharge_H(100-70%),,,,
835,b1c0,1394,-2,0,0.99015802,0.001616837,H(100-70%),Discharge,Discharge_H(100-70%),,,,
836,b1c0,1394,-2,0,0.99015802,4.026563644,H(100-70%),Discharge,Discharge_H(100-70%),,,,
837,b1c0,1399,-2,0,0.98878169,4.882265568,H(100-70%),Discharge,Discharge_H(100-70%),,,,
838,b1c0,1399,-2,0,0.98878169,0.002447653,H(100-70%),Discharge,Discharge_H(100-70%),,,,
839,b1c0,1399,-2,0,0.98878169,3.821173906,H(100-70%),Discharge,Discharge_H(100-70%),,,,
840,b1c0,1404,-2,0,0.9885475,4.727305889,H(100-70%),Discharge,Discharge_H(100-70%),,,,
841,b1c0,1404,-2,0,0.9885475,0.00182012,H(100-70%),Discharge,Discharge_H(100-70%),,,,
842,b1c0,1404,-2,0,0.9885475,3.745042801,H(100-70%),Discharge,Discharge_H(100-70%),,,,
843,b1c0,1409,-2,0,0.98646945,4.507176876,H(100-70%),Discharge,Discharge_H(100-70%),,,,
844,b1c0,1409,-2,0,0.98646945,0.001991952,H(100-70%),Discharge,Discharge_H(100-70%),,,,
845,b1c0,1409,-2,0,0.98646945,3.621062517,H(100-70%),Discharge,Discharge_H(100-70%),,,,
846,b1c0,1414,-2,0,0.98616183,0.001674645,H(100-70%),Discharge,Discharge_H(100-70%),,,,
847,b1c0,1414,-2,0,0.98616183,4.003520966,H(100-70%),Discharge,Discharge_H(100-70%),,,,
848,b1c0,1414,-2,0,0.98616183,5.005591869,H(100-70%),Discharge,Discharge_H(100-70%),,,,
849,b1c0,1419,-2,0,0.98543847,4.498776913,H(100-70%),Discharge,Discharge_H(100-70%),,,,
850,b1c0,1419,-2,0,0.98543847,0.00159527,H(100-70%),Discharge,Discharge_H(100-70%),,,,
851,b1c0,1419,-2,0,0.98543847,3.500682354,H(100-70%),Discharge,Discharge_H(100-70%),,,,
852,b1c0,1424,-2,0,0.98345953,5.107367992,H(100-70%),Discharge,Discharge_H(100-70%),,,,
853,b1c0,1424,-2,0,0.98345953,0.002520561,H(100-70%),Discharge,Discharge_H(100-70%),,,,
854,b1c0,1424,-2,0,0.98345953,4.039767742,H(100-70%),Discharge,Discharge_H(100-70%),,,,
855,b1c0,1429,-2,0,0.98303133,0.001848672,H(100-70%),Discharge,Discharge_H(100-70%),,,,
856,b1c0,1429,-2,0,0.98303133,4.752636909,H(100-70%),Discharge,Discharge_H(100-70%),,,,
857,b1c0,1429,-2,0,0.98303133,3.80879426,H(100-70%),Discharge,Discharge_H(100-70%),,,,
858,b1c0,1434,-2,0,0.98207051,5.021977901,H(100-70%),Discharge,Discharge_H(100-70%),,,,
859,b1c0,1434,-2,0,0.98207051,0.001979947,H(100-70%),Discharge,Discharge_H(100-70%),,,,
860,b1c0,1434,-2,0,0.98207051,3.818831682,H(100-70%),Discharge,Discharge_H(100-70%),,,,
861,b1c0,1439,-2,0,0.98168236,0.001846944,H(100-70%),Discharge,Discharge_H(100-70%),,,,
862,b1c0,1439,-2,0,0.98168236,3.990938902,H(100-70%),Discharge,Discharge_H(100-70%),,,,
863,b1c0,1439,-2,0,0.98168236,5.230796814,H(100-70%),Discharge,Discharge_H(100-70%),,,,
864,b1c0,1444,-2,0,0.98101395,0.001890504,H(100-70%),Discharge,Discharge_H(100-70%),,,,
865,b1c0,1444,-2,0,0.98101395,3.735398054,H(100-70%),Discharge,Discharge_H(100-70%),,,,
866,b1c0,1444,-2,0,0.98101395,4.686106205,H(100-70%),Discharge,Discharge_H(100-70%),,,,
867,b1c0,1449,-2,0,0.97980529,4.745096207,H(100-70%),Discharge,Discharge_H(100-70%),,,,
868,b1c0,1449,-2,0,0.97980529,0.001782345,H(100-70%),Discharge,Discharge_H(100-70%),,,,
869,b1c0,1449,-2,0,0.97980529,3.897859812,H(100-70%),Discharge,Discharge_H(100-70%),,,,
870,b1c0,1454,-2,0,0.97891933,4.899544716,H(100-70%),Discharge,Discharge_H(100-70%),,,,
871,b1c0,1454,-2,0,0.97891933,0.001897058,H(100-70%),Discharge,Discharge_H(100-70%),,,,
872,b1c0,1454,-2,0,0.97891933,3.897643089,H(100-70%),Discharge,Discharge_H(100-70%),,,,
873,b1c0,1459,-2,0,0.97781163,3.610822439,H(100-70%),Discharge,Discharge_H(100-70%),,,,
874,b1c0,1459,-2,0,0.97781163,0.001464763,H(100-70%),Discharge,Discharge_H(100-70%),,,,
875,b1c0,1459,-2,0,0.97781163,4.421573639,H(100-70%),Discharge,Discharge_H(100-70%),,,,
876,b1c0,1464,-2,0,0.97690713,4.840919018,H(100-70%),Discharge,Discharge_H(100-70%),,,,
877,b1c0,1464,-2,0,0.97690713,0.001944373,H(100-70%),Discharge,Discharge_H(100-70%),,,,
878,b1c0,1464,-2,0,0.97690713,3.871373177,H(100-70%),Discharge,Discharge_H(100-70%),,,,
879,b1c0,1469,-2,0,0.97604275,5.329392433,H(100-70%),Discharge,Discharge_H(100-70%),,,,
880,b1c0,1469,-2,0,0.97604275,0.00196124,H(100-70%),Discharge,Discharge_H(100-70%),,,,
881,b1c0,1469,-2,0,0.97604275,3.995410204,H(100-70%),Discharge,Discharge_H(100-70%),,,,
882,b1c0,1474,-2,0,0.97470891,3.820066214,H(100-70%),Discharge,Discharge_H(100-70%),,,,
883,b1c0,1474,-2,0,0.97470891,0.002118143,H(100-70%),Discharge,Discharge_H(100-70%),,,,
884,b1c0,1474,-2,0,0.97470891,4.94400692,H(100-70%),Discharge,Discharge_H(100-70%),,,,
885,b1c0,1479,-2,0,0.97425914,4.896011353,H(100-70%),Discharge,Discharge_H(100-70%),,,,
886,b1c0,1479,-2,0,0.97425914,0.001763291,H(100-70%),Discharge,Discharge_H(100-70%),,,,
887,b1c0,1479,-2,0,0.97425914,3.836799145,H(100-70%),Discharge,Discharge_H(100-70%),,,,
888,b1c0,1484,-2,0,0.97435611,5.001496315,H(100-70%),Discharge,Discharge_H(100-70%),,,,
889,b1c0,1484,-2,0,0.97435611,0.001622745,H(100-70%),Discharge,Discharge_H(100-70%),,,,
890,b1c0,1484,-2,0,0.97435611,3.981677294,H(100-70%),Discharge,Discharge_H(100-70%),,,,
891,b1c0,1489,-2,0,0.97217137,5.088561535,H(100-70%),Discharge,Discharge_H(100-70%),,,,
892,b1c0,1489,-2,0,0.97217137,0.001836568,H(100-70%),Discharge,Discharge_H(100-70%),,,,
893,b1c0,1489,-2,0,0.97217137,3.812935591,H(100-70%),Discharge,Discharge_H(100-70%),,,,
894,b1c0,1494,-2,0,0.97152108,5.150707722,H(100-70%),Discharge,Discharge_H(100-70%),,,,
895,b1c0,1494,-2,0,0.97152108,6.71257782,H(100-70%),Discharge,Discharge_H(100-70%),,,,
896,b1c0,1494,-2,0,0.97152108,0.001949088,H(100-70%),Discharge,Discharge_H(100-70%),,,,
897,b1c0,1499,-2,0,0.97133678,0.001490829,H(100-70%),Discharge,Discharge_H(100-70%),,,,
898,b1c0,1499,-2,0,0.97133678,3.526010036,H(100-70%),Discharge,Discharge_H(100-70%),,,,
899,b1c0,1499,-2,0,0.97133678,4.487989902,H(100-70%),Discharge,Discharge_H(100-70%),,,,
900,b1c0,1504,-2,0,0.9692536,3.947099447,H(100-70%),Discharge,Discharge_H(100-70%),,,,
901,b1c0,1504,-2,0,0.9692536,0.001577036,H(100-70%),Discharge,Discharge_H(100-70%),,,,
902,b1c0,1504,-2,0,0.9692536,5.07064724,H(100-70%),Discharge,Discharge_H(100-70%),,,,
903,b1c0,1509,-2,0,0.96916115,5.014792919,H(100-70%),Discharge,Discharge_H(100-70%),,,,
904,b1c0,1509,-2,0,0.96916115,0.001905461,H(100-70%),Discharge,Discharge_H(100-70%),,,,
905,b1c0,1509,-2,0,0.96916115,3.972342014,H(100-70%),Discharge,Discharge_H(100-70%),,,,
906,b1c0,1514,-2,0,0.96840143,5.029977322,H(100-70%),Discharge,Discharge_H(100-70%),,,,
907,b1c0,1514,-2,0,0.96840143,0.002111893,H(100-70%),Discharge,Discharge_H(100-70%),,,,
908,b1c0,1514,-2,0,0.96840143,3.958396673,H(100-70%),Discharge,Discharge_H(100-70%),,,,
909,b1c0,1519,-2,0,0.96663058,4.941648006,H(100-70%),Discharge,Discharge_H(100-70%),,,,
910,b1c0,1519,-2,0,0.96663058,0.001929508,H(100-70%),Discharge,Discharge_H(100-70%),,,,
911,b1c0,1519,-2,0,0.96663058,3.82768631,H(100-70%),Discharge,Discharge_H(100-70%),,,,
912,b1c0,1524,-2,0,0.96583247,4.848966599,H(100-70%),Discharge,Discharge_H(100-70%),,,,
913,b1c0,1524,-2,0,0.96583247,0.0016032,H(100-70%),Discharge,Discharge_H(100-70%),,,,
914,b1c0,1524,-2,0,0.96583247,3.767007589,H(100-70%),Discharge,Discharge_H(100-70%),,,,
915,b1c0,1529,-2,0,0.96474922,0.001545816,H(100-70%),Discharge,Discharge_H(100-70%),,,,
916,b1c0,1529,-2,0,0.96474922,3.805408001,H(100-70%),Discharge,Discharge_H(100-70%),,,,
917,b1c0,1529,-2,0,0.96474922,4.77140522,H(100-70%),Discharge,Discharge_H(100-70%),,,,
918,b1c0,1534,-2,0,0.96095115,5.293270111,H(100-70%),Discharge,Discharge_H(100-70%),,,,
919,b1c0,1534,-2,0,0.96095115,0.001944903,H(100-70%),Discharge,Discharge_H(100-70%),,,,
920,b1c0,1534,-2,0,0.96095115,4.233715534,H(100-70%),Discharge,Discharge_H(100-70%),,,,
921,b1c0,1539,-2,0,0.96308374,4.956191063,H(100-70%),Discharge,Discharge_H(100-70%),,,,
922,b1c0,1539,-2,0,0.96308374,0.001717222,H(100-70%),Discharge,Discharge_H(100-70%),,,,
923,b1c0,1539,-2,0,0.96308374,3.84138155,H(100-70%),Discharge,Discharge_H(100-70%),,,,
924,b1c0,1544,-2,0,0.96255821,0.001830467,H(100-70%),Discharge,Discharge_H(100-70%),,,,
925,b1c0,1544,-2,0,0.96255821,4.794622898,H(100-70%),Discharge,Discharge_H(100-70%),,,,
926,b1c0,1544,-2,0,0.96255821,3.592811584,H(100-70%),Discharge,Discharge_H(100-70%),,,,
927,b1c0,1549,-2,0,0.96103191,4.834666252,H(100-70%),Discharge,Discharge_H(100-70%),,,,
928,b1c0,1549,-2,0,0.96103191,0.001762773,H(100-70%),Discharge,Discharge_H(100-70%),,,,
929,b1c0,1549,-2,0,0.96103191,3.731638432,H(100-70%),Discharge,Discharge_H(100-70%),,,,
930,b1c0,1554,-2,0,0.96032792,0.002103321,H(100-70%),Discharge,Discharge_H(100-70%),,,,
931,b1c0,1554,-2,0,0.96032792,3.762140512,H(100-70%),Discharge,Discharge_H(100-70%),,,,
932,b1c0,1554,-2,0,0.96032792,4.815292835,H(100-70%),Discharge,Discharge_H(100-70%),,,,
933,b1c0,1559,-2,0,0.95979816,0.00168268,H(100-70%),Discharge,Discharge_H(100-70%),,,,
934,b1c0,1559,-2,0,0.95979816,3.832747698,H(100-70%),Discharge,Discharge_H(100-70%),,,,
935,b1c0,1559,-2,0,0.95979816,4.901653767,H(100-70%),Discharge,Discharge_H(100-70%),,,,
936,b1c0,1564,-2,0,0.95875984,5.099238873,H(100-70%),Discharge,Discharge_H(100-70%),,,,
937,b1c0,1564,-2,0,0.95875984,0.001569498,H(100-70%),Discharge,Discharge_H(100-70%),,,,
938,b1c0,1564,-2,0,0.95875984,3.982806683,H(100-70%),Discharge,Discharge_H(100-70%),,,,
939,b1c0,1569,-2,0,0.95808691,5.115629673,H(100-70%),Discharge,Discharge_H(100-70%),,,,
940,b1c0,1569,-2,0,0.95808691,0.001479198,H(100-70%),Discharge,Discharge_H(100-70%),,,,
941,b1c0,1569,-2,0,0.95808691,3.979144335,H(100-70%),Discharge,Discharge_H(100-70%),,,,
942,b1c0,1574,-2,0,0.95681769,3.697509766,H(100-70%),Discharge,Discharge_H(100-70%),,,,
943,b1c0,1574,-2,0,0.95681769,0.001852273,H(100-70%),Discharge,Discharge_H(100-70%),,,,
944,b1c0,1574,-2,0,0.95681769,4.558834553,H(100-70%),Discharge,Discharge_H(100-70%),,,,
945,b1c0,1579,-2,0,0.95601183,4.8915205,H(100-70%),Discharge,Discharge_H(100-70%),,,,
946,b1c0,1579,-2,0,0.95601183,0.001980907,H(100-70%),Discharge,Discharge_H(100-70%),,,,
947,b1c0,1579,-2,0,0.95601183,3.774728298,H(100-70%),Discharge,Discharge_H(100-70%),,,,
948,b1c0,1584,-2,0,0.95552588,5.059577465,H(100-70%),Discharge,Discharge_H(100-70%),,,,
949,b1c0,1584,-2,0,0.95552588,0.002377666,H(100-70%),Discharge,Discharge_H(100-70%),,,,
950,b1c0,1584,-2,0,0.95552588,4.021206379,H(100-70%),Discharge,Discharge_H(100-70%),,,,
951,b1c0,1589,-2,0,0.9540146,4.36322546,H(100-70%),Discharge,Discharge_H(100-70%),,,,
952,b1c0,1589,-2,0,0.9540146,0.00186408,H(100-70%),Discharge,Discharge_H(100-70%),,,,
953,b1c0,1589,-2,0,0.9540146,5.49729538,H(100-70%),Discharge,Discharge_H(100-70%),,,,
954,b1c0,1594,-2,0,0.95336044,4.917204857,H(100-70%),Discharge,Discharge_H(100-70%),,,,
955,b1c0,1594,-2,0,0.95336044,0.001614015,H(100-70%),Discharge,Discharge_H(100-70%),,,,
956,b1c0,1594,-2,0,0.95336044,3.972643375,H(100-70%),Discharge,Discharge_H(100-70%),,,,
957,b1c0,1599,-2,0,0.95217991,5.284617901,H(100-70%),Discharge,Discharge_H(100-70%),,,,
958,b1c0,1599,-2,0,0.95217991,0.001684339,H(100-70%),Discharge,Discharge_H(100-70%),,,,
959,b1c0,1599,-2,0,0.95217991,4.090393543,H(100-70%),Discharge,Discharge_H(100-70%),,,,
960,b1c0,1604,-2,0,0.94981265,5.129040718,H(100-70%),Discharge,Discharge_H(100-70%),,,,
961,b1c0,1604,-2,0,0.94981265,0.001659461,H(100-70%),Discharge,Discharge_H(100-70%),,,,
962,b1c0,1604,-2,0,0.94981265,4.037439823,H(100-70%),Discharge,Discharge_H(100-70%),,,,
963,b1c0,1609,-2,0,0.95060223,4.009349823,H(100-70%),Discharge,Discharge_H(100-70%),,,,
964,b1c0,1609,-2,0,0.95060223,5.275546074,H(100-70%),Discharge,Discharge_H(100-70%),,,,
965,b1c0,1609,-2,0,0.95060223,0.001685026,H(100-70%),Discharge,Discharge_H(100-70%),,,,
966,b1c0,1614,-2,0,0.94963664,0.002066446,H(100-70%),Discharge,Discharge_H(100-70%),,,,
967,b1c0,1614,-2,0,0.94963664,3.571073294,H(100-70%),Discharge,Discharge_H(100-70%),,,,
968,b1c0,1614,-2,0,0.94963664,4.597428799,H(100-70%),Discharge,Discharge_H(100-70%),,,,
969,b1c0,1619,-2,0,0.94840479,4.151789665,H(100-70%),Discharge,Discharge_H(100-70%),,,,
970,b1c0,1619,-2,0,0.94840479,5.044314861,H(100-70%),Discharge,Discharge_H(100-70%),,,,
971,b1c0,1619,-2,0,0.94840479,0.001893313,H(100-70%),Discharge,Discharge_H(100-70%),,,,
972,b1c0,1624,-2,0,0.94778931,4.86628294,H(100-70%),Discharge,Discharge_H(100-70%),,,,
973,b1c0,1624,-2,0,0.94778931,0.001692688,H(100-70%),Discharge,Discharge_H(100-70%),,,,
974,b1c0,1624,-2,0,0.94778931,3.951451063,H(100-70%),Discharge,Discharge_H(100-70%),,,,
975,b1c0,1629,-2,0,0.94640082,4.839183331,H(100-70%),Discharge,Discharge_H(100-70%),,,,
976,b1c0,1629,-2,0,0.94640082,0.001787828,H(100-70%),Discharge,Discharge_H(100-70%),,,,
977,b1c0,1629,-2,0,0.94640082,3.788642168,H(100-70%),Discharge,Discharge_H(100-70%),,,,
978,b1c0,1634,-2,0,0.94606596,4.685345173,H(100-70%),Discharge,Discharge_H(100-70%),,,,
979,b1c0,1634,-2,0,0.94606596,0.002215439,H(100-70%),Discharge,Discharge_H(100-70%),,,,
