cell_id,cycle,scenario,feature,V_std,count,I_std,V_min,V_max
3-6,2391,discharge-mid,V_max,,,,,3.0791
3-6,2392,discharge-mid,V_max,,,,,3.0791
3-6,2394,discharge-mid,V_max,,,,,3.0791
3-6,2396,discharge-mid,V_max,,,,,3.0791
3-6,2397,discharge-mid,V_max,,,,,3.0788
3-6,2398,discharge-mid,V_max,,,,,3.0788
3-6,2399,discharge-mid,V_max,,,,,3.0791
3-6,2400,discharge-mid,V_max,,,,,3.0791
3-6,2401,discharge-mid,V_max,,,,,3.0788
3-6,2402,discharge-mid,V_max,,,,,3.0791
3-6,2403,discharge-mid,V_max,,,,,3.0791
3-6,2404,discharge-mid,V_max,,,,,3.0784
3-6,2405,discharge-mid,V_max,,,,,3.0781
3-6,2406,discharge-mid,V_max,,,,,3.0784
3-6,2407,discharge-mid,V_max,,,,,3.0791
3-6,2408,discharge-mid,V_max,,,,,3.0784
3-6,2409,discharge-mid,V_max,,,,,3.0784
3-6,2410,discharge-mid,V_max,,,,,3.0781
3-6,2411,discharge-mid,V_max,,,,,3.0778
3-6,2412,discharge-mid,V_max,,,,,3.0788
3-6,2413,discharge-mid,V_max,,,,,3.0781
3-6,2414,discharge-mid,V_max,,,,,3.0784
3-6,2416,discharge-mid,V_max,,,,,3.0775
3-6,2417,discharge-mid,V_max,,,,,3.0778
3-6,2418,discharge-mid,V_max,,,,,3.0778
3-6,2419,discharge-mid,V_max,,,,,3.0778
3-6,2420,discharge-mid,V_max,,,,,3.0781
3-6,2421,discharge-mid,V_max,,,,,3.0778
3-6,2422,discharge-mid,V_max,,,,,3.0775
3-6,2425,discharge-mid,V_max,,,,,3.0775
3-6,2426,discharge-mid,V_max,,,,,3.0775
3-6,2427,discharge-mid,V_max,,,,,3.0778
3-6,2428,discharge-mid,V_max,,,,,3.0775
3-6,2429,discharge-mid,V_max,,,,,3.0778
3-6,2432,discharge-mid,V_max,,,,,3.0775
3-6,2433,discharge-mid,V_max,,,,,3.0778
3-6,2434,discharge-mid,V_max,,,,,3.0778
3-6,2435,discharge-mid,V_max,,,,,3.0772
3-6,2436,discharge-mid,V_max,,,,,3.0772
3-6,2437,discharge-mid,V_max,,,,,3.0775
3-6,2438,discharge-mid,V_max,,,,,3.0772
3-6,2447,discharge-mid,V_max,,,,,3.0769
3-6,2448,discharge-mid,V_max,,,,,3.0763
3-6,2449,discharge-mid,V_max,,,,,3.0766
3-6,2450,discharge-mid,V_max,,,,,3.0769
3-6,2451,discharge-mid,V_max,,,,,3.0766
3-6,2452,discharge-mid,V_max,,,,,3.076
3-6,2453,discharge-mid,V_max,,,,,3.076
3-6,2454,discharge-mid,V_max,,,,,3.0766
3-6,2455,discharge-mid,V_max,,,,,3.0766
3-6,2456,discharge-mid,V_max,,,,,3.076
3-6,2457,discharge-mid,V_max,,,,,3.0763
3-6,2458,discharge-mid,V_max,,,,,3.076
3-6,2459,discharge-mid,V_max,,,,,3.076
3-6,2460,discharge-mid,V_max,,,,,3.0757
3-6,2461,discharge-mid,V_max,,,,,3.0763
3-6,2462,discharge-mid,V_max,,,,,3.0757
3-6,2463,discharge-mid,V_max,,,,,3.076
3-6,2464,discharge-mid,V_max,,,,,3.076
3-6,2465,discharge-mid,V_max,,,,,3.0753
3-6,2466,discharge-mid,V_max,,,,,3.0753
3-6,2467,discharge-mid,V_max,,,,,3.0757
3-6,2468,discharge-mid,V_max,,,,,3.075
3-6,2469,discharge-mid,V_max,,,,,3.0757
3-6,2470,discharge-mid,V_max,,,,,3.0757
3-6,2471,discharge-mid,V_max,,,,,3.0747
3-6,2472,discharge-mid,V_max,,,,,3.0747
3-6,2473,discharge-mid,V_max,,,,,3.075
3-6,2474,discharge-mid,V_max,,,,,3.075
3-6,2475,discharge-mid,V_max,,,,,3.075
3-6,2476,discharge-mid,V_max,,,,,3.0757
3-6,2477,discharge-mid,V_max,,,,,3.0753
3-6,2478,discharge-mid,V_max,,,,,3.0747
3-6,2479,discharge-mid,V_max,,,,,3.0744
3-6,2480,discharge-mid,V_max,,,,,3.075
3-6,2481,discharge-mid,V_max,,,,,3.075
3-6,2483,discharge-mid,V_max,,,,,3.0753
3-8,2336,discharge-mid,V_max,,,,,3.084
3-8,2337,discharge-mid,V_max,,,,,3.084
4-3,2,discharge-mid,V_max,,,,,3.257
4-3,3,discharge-mid,V_max,,,,,3.2573
4-3,4,discharge-mid,V_max,,,,,3.257
4-3,5,discharge-mid,V_max,,,,,3.2573
4-3,6,discharge-mid,V_max,,,,,3.2573
4-3,7,discharge-mid,V_max,,,,,3.257
4-3,8,discharge-mid,V_max,,,,,3.257
4-3,9,discharge-mid,V_max,,,,,3.2573
4-3,10,discharge-mid,V_max,,,,,3.2576
4-3,11,discharge-mid,V_max,,,,,3.2573
4-3,12,discharge-mid,V_max,,,,,3.2573
4-3,13,discharge-mid,V_max,,,,,3.2573
4-3,14,discharge-mid,V_max,,,,,3.2576
4-3,15,discharge-mid,V_max,,,,,3.2576
4-3,16,discharge-mid,V_max,,,,,3.2579
4-3,17,discharge-mid,V_max,,,,,3.2579
4-3,18,discharge-mid,V_max,,,,,3.2576
4-3,19,discharge-mid,V_max,,,,,3.2576
4-3,20,discharge-mid,V_max,,,,,3.2573
4-3,21,discharge-mid,V_max,,,,,3.2576
4-3,22,discharge-mid,V_max,,,,,3.2576
4-3,23,discharge-mid,V_max,,,,,3.2576
4-3,24,discharge-mid,V_max,,,,,3.2576
4-3,25,discharge-mid,V_max,,,,,3.257
4-3,26,discharge-mid,V_max,,,,,3.257
4-3,27,discharge-mid,V_max,,,,,3.257
4-3,29,discharge-mid,V_max,,,,,3.257
4-3,30,discharge-mid,V_max,,,,,3.257
4-3,31,discharge-mid,V_max,,,,,3.2567
4-3,32,discharge-mid,V_max,,,,,3.2567
4-3,33,discharge-mid,V_max,,,,,3.2567
4-3,37,discharge-mid,V_max,,,,,3.2567
4-3,38,discharge-mid,V_max,,,,,3.2567
4-3,41,discharge-mid,V_max,,,,,3.2567
4-3,42,discharge-mid,V_max,,,,,3.2567
4-3,43,discharge-mid,V_max,,,,,3.2567
4-3,44,discharge-mid,V_max,,,,,3.2567
4-3,45,discharge-mid,V_max,,,,,3.2567
4-3,48,discharge-mid,V_max,,,,,3.2567
4-3,72,discharge-mid,V_max,,,,,3.2567
4-3,73,discharge-mid,V_max,,,,,3.2567
4-4,10,discharge-mid,V_max,,,,,3.2567
4-4,11,discharge-mid,V_max,,,,,3.2567
4-4,12,discharge-mid,V_max,,,,,3.2567
4-4,13,discharge-mid,V_max,,,,,3.2567
4-4,14,discharge-mid,V_max,,,,,3.2567
4-4,15,discharge-mid,V_max,,,,,3.2567
4-4,16,discharge-mid,V_max,,,,,3.2567
4-4,17,discharge-mid,V_max,,,,,3.2567
4-4,18,discharge-mid,V_max,,,,,3.2567
4-4,20,discharge-mid,V_max,,,,,3.2567
4-4,21,discharge-mid,V_max,,,,,3.2567
4-4,22,discharge-mid,V_max,,,,,3.2567
4-4,23,discharge-mid,V_max,,,,,3.2567
4-4,24,discharge-mid,V_max,,,,,3.257
4-4,25,discharge-mid,V_max,,,,,3.2567
4-5,2,discharge-mid,V_max,,,,,3.2567
4-5,3,discharge-mid,V_max,,,,,3.2567
4-5,4,discharge-mid,V_max,,,,,3.257
4-5,5,discharge-mid,V_max,,,,,3.257
4-5,6,discharge-mid,V_max,,,,,3.2573
4-5,7,discharge-mid,V_max,,,,,3.2573
4-5,8,discharge-mid,V_max,,,,,3.2573
4-5,9,discharge-mid,V_max,,,,,3.2573
4-5,10,discharge-mid,V_max,,,,,3.2576
4-5,11,discharge-mid,V_max,,,,,3.2576
4-5,12,discharge-mid,V_max,,,,,3.2576
4-5,13,discharge-mid,V_max,,,,,3.2579
4-5,14,discharge-mid,V_max,,,,,3.2576
4-5,15,discharge-mid,V_max,,,,,3.2579
4-5,16,discharge-mid,V_max,,,,,3.2576
4-5,17,discharge-mid,V_max,,,,,3.2576
4-5,18,discharge-mid,V_max,,,,,3.2576
4-5,19,discharge-mid,V_max,,,,,3.2576
4-5,20,discharge-mid,V_max,,,,,3.2576
4-5,21,discharge-mid,V_max,,,,,3.2576
4-5,22,discharge-mid,V_max,,,,,3.2576
4-5,23,discharge-mid,V_max,,,,,3.2576
4-5,24,discharge-mid,V_max,,,,,3.2579
4-5,25,discharge-mid,V_max,,,,,3.2576
4-5,26,discharge-mid,V_max,,,,,3.2576
4-5,27,discharge-mid,V_max,,,,,3.2576
4-5,28,discharge-mid,V_max,,,,,3.2573
4-5,29,discharge-mid,V_max,,,,,3.2573
4-5,30,discharge-mid,V_max,,,,,3.2573
4-5,31,discharge-mid,V_max,,,,,3.2573
4-5,32,discharge-mid,V_max,,,,,3.2573
4-5,33,discharge-mid,V_max,,,,,3.2573
4-5,34,discharge-mid,V_max,,,,,3.2573
4-5,35,discharge-mid,V_max,,,,,3.2573
4-5,36,discharge-mid,V_max,,,,,3.2573
4-5,37,discharge-mid,V_max,,,,,3.2573
4-5,38,discharge-mid,V_max,,,,,3.2573
4-5,39,discharge-mid,V_max,,,,,3.2573
4-5,40,discharge-mid,V_max,,,,,3.257
4-5,41,discharge-mid,V_max,,,,,3.257
4-5,42,discharge-mid,V_max,,,,,3.257
4-5,43,discharge-mid,V_max,,,,,3.257
4-5,44,discharge-mid,V_max,,,,,3.257
4-5,45,discharge-mid,V_max,,,,,3.257
4-5,46,discharge-mid,V_max,,,,,3.257
4-5,47,discharge-mid,V_max,,,,,3.257
4-5,48,discharge-mid,V_max,,,,,3.257
4-5,49,discharge-mid,V_max,,,,,3.2567
4-5,50,discharge-mid,V_max,,,,,3.2567
4-5,51,discharge-mid,V_max,,,,,3.257
4-5,52,discharge-mid,V_max,,,,,3.2567
4-5,53,discharge-mid,V_max,,,,,3.2567
4-5,54,discharge-mid,V_max,,,,,3.2567
4-5,55,discharge-mid,V_max,,,,,3.2567
4-5,56,discharge-mid,V_max,,,,,3.2567
4-5,57,discharge-mid,V_max,,,,,3.2567
4-5,58,discharge-mid,V_max,,,,,3.2567
4-5,59,discharge-mid,V_max,,,,,3.2567
4-5,60,discharge-mid,V_max,,,,,3.2567
4-5,61,discharge-mid,V_max,,,,,3.2567
4-5,62,discharge-mid,V_max,,,,,3.2567
4-5,63,discharge-mid,V_max,,,,,3.2567
4-5,64,discharge-mid,V_max,,,,,3.2567
4-5,65,discharge-mid,V_max,,,,,3.2567
4-5,66,discharge-mid,V_max,,,,,3.2567
4-5,73,discharge-mid,V_max,,,,,3.2567
4-5,74,discharge-mid,V_max,,,,,3.2567
4-5,75,discharge-mid,V_max,,,,,3.2567
4-5,76,discharge-mid,V_max,,,,,3.2567
4-5,85,discharge-mid,V_max,,,,,3.2567
4-5,87,discharge-mid,V_max,,,,,3.2567
1-1,1445,discharge-low,V_std,0.1736627904082591,,,,
1-1,1453,discharge-low,V_std,0.1728449101191349,,,,
1-4,1496,discharge-low,V_std,0.2874116013318118,,,,
1-5,1945,discharge-low,V_std,0.286120837421318,,,,
1-5,1953,discharge-low,V_std,0.2859737405733831,,,,
1-5,1954,discharge-low,V_std,0.2883457655673392,,,,
1-5,1955,discharge-low,V_std,0.2924051113207239,,,,
1-5,1960,discharge-low,V_std,0.2842510552687248,,,,
1-5,1961,discharge-low,V_std,0.2884553993746204,,,,
1-5,1962,discharge-low,V_std,0.2898219228184636,,,,
1-5,1963,discharge-low,V_std,0.2935918548770975,,,,
1-5,1964,discharge-low,V_std,0.2949263490952206,,,,
1-5,1965,discharge-low,V_std,0.2997248715810963,,,,
1-5,1967,discharge-low,V_std,0.2870350379132143,,,,
1-5,1968,discharge-low,V_std,0.2886307320727566,,,,
1-5,1969,discharge-low,V_std,0.2927519197663856,,,,
1-5,1970,discharge-low,V_std,0.2936652873703143,,,,
1-5,1971,discharge-low,V_std,0.2981974959189413,,,,
2-2,2642,discharge-low,V_std,0.2858439360104243,,,,
2-2,2643,discharge-low,V_std,0.2880077010032679,,,,
2-2,2644,discharge-low,V_std,0.2930867179941285,,,,
2-2,2648,discharge-low,V_std,0.2860271166220228,,,,
2-2,2649,discharge-low,V_std,0.2902772448391629,,,,
2-2,2650,discharge-low,V_std,0.2928170552962044,,,,
2-2,2651,discharge-low,V_std,0.2978160853820751,,,,
2-3,1687,discharge-low,V_std,0.174210754710292,,,,
2-3,1697,discharge-low,V_std,0.17307329696649,,,,
2-3,1707,discharge-low,V_std,0.1725969007851739,,,,
2-3,1717,discharge-low,V_std,0.17146929609439,,,,
2-3,1718,discharge-low,V_std,0.1728363156046642,,,,
2-3,1719,discharge-low,V_std,0.1739263884019539,,,,
2-3,1727,discharge-low,V_std,0.1704318891228074,,,,
2-3,1728,discharge-low,V_std,0.1723367372777143,,,,
2-3,1729,discharge-low,V_std,0.1733829948583652,,,,
2-3,1737,discharge-low,V_std,0.1695466177625507,,,,
2-3,1738,discharge-low,V_std,0.1716637228825065,,,,
2-8,1461,discharge-low,V_std,0.1726303201831615,,,,
2-8,1469,discharge-low,V_std,0.1717235429886887,,,,
2-8,1478,discharge-low,V_std,0.1734647164861367,,,,
3-5,2531,discharge-low,V_std,0.174099015703141,,,,
3-5,2548,discharge-low,V_std,0.1736284450576401,,,,
3-5,2562,discharge-low,V_std,0.1723158071428862,,,,
3-5,2563,discharge-low,V_std,0.1739395215337719,,,,
3-5,2581,discharge-low,V_std,0.1724983045035625,,,,
3-5,2582,discharge-low,V_std,0.1741983157775433,,,,
3-5,2597,discharge-low,V_std,0.1714627960716663,,,,
3-5,2598,discharge-low,V_std,0.1722101496460541,,,,
3-5,2599,discharge-low,V_std,0.1735789537018788,,,,
3-5,2601,discharge-low,V_std,0.1735473313540885,,,,
3-5,2615,discharge-low,V_std,0.1711713930460026,,,,
3-5,2616,discharge-low,V_std,0.1728886657394955,,,,
3-5,2618,discharge-low,V_std,0.1734004264535584,,,,
3-5,2631,discharge-low,V_std,0.1719357181657315,,,,
3-5,2632,discharge-low,V_std,0.1732412766039732,,,,
3-5,2634,discharge-low,V_std,0.1733218024051981,,,,
3-5,2649,discharge-low,V_std,0.1699336787584619,,,,
3-5,2650,discharge-low,V_std,0.1721961140325126,,,,
3-5,2651,discharge-low,V_std,0.1725111792693131,,,,
4-5,1547,discharge-low,V_std,0.2870741258238264,,,,
4-5,1553,discharge-low,V_std,0.2860641295244214,,,,
4-5,1554,discharge-low,V_std,0.2914241474668425,,,,
4-5,1558,discharge-low,V_std,0.2846050984521742,,,,
4-5,1559,discharge-low,V_std,0.2879756997660353,,,,
4-5,1560,discharge-low,V_std,0.2933130512113788,,,,
4-5,1561,discharge-low,V_std,0.2949308774533616,,,,
4-6,1353,discharge-low,V_std,0.2849317555091616,,,,
4-6,1354,discharge-low,V_std,0.2857759937847828,,,,
4-6,1358,discharge-low,V_std,0.286094761773225,,,,
4-6,1359,discharge-low,V_std,0.2884017881369333,,,,
4-6,1360,discharge-low,V_std,0.2934372827298484,,,,
4-6,1361,discharge-low,V_std,0.2986211239996461,,,,
4-6,1363,discharge-low,V_std,0.2853616026119895,,,,
4-6,1364,discharge-low,V_std,0.2896355341360113,,,,
4-6,1365,discharge-low,V_std,0.2918530271733475,,,,
4-6,1366,discharge-low,V_std,0.296713956987431,,,,
4-6,1367,discharge-low,V_std,0.3011217868232894,,,,
4-6,1368,discharge-low,V_std,0.3068075868454232,,,,
4-6,1369,discharge-low,V_std,0.2910544866794797,,,,
4-6,1370,discharge-low,V_std,0.2944099845428966,,,,
4-6,1371,discharge-low,V_std,0.2981215200196256,,,,
4-6,1372,discharge-low,V_std,0.3037204942834756,,,,
4-6,1373,discharge-low,V_std,0.3067406252764191,,,,
4-6,1374,discharge-low,V_std,0.3102853240544096,,,,
4-6,1375,discharge-low,V_std,0.296767845259109,,,,
4-6,1376,discharge-low,V_std,0.3025867479384259,,,,
4-6,1377,discharge-low,V_std,0.3055982492147667,,,,
4-6,1378,discharge-low,V_std,0.3087728298227639,,,,
4-6,1379,discharge-low,V_std,0.312137830989118,,,,
4-6,1380,discharge-low,V_std,0.3176463980810052,,,,
5-3,2671,discharge-low,V_std,0.2850467441758425,,,,
5-3,2672,discharge-low,V_std,0.2852399745489291,,,,
5-3,2680,discharge-low,V_std,0.2964699548294207,,,,
5-3,2682,discharge-low,V_std,0.286303625858045,,,,
5-3,2683,discharge-low,V_std,0.286796433364441,,,,
5-3,2684,discharge-low,V_std,0.2894963924306177,,,,
5-3,2685,discharge-low,V_std,0.2922231865205912,,,,
5-3,2686,discharge-low,V_std,0.2963450604884221,,,,
5-3,2687,discharge-low,V_std,0.2983602135360487,,,,
5-3,2689,discharge-low,V_std,0.2843924125083543,,,,
5-4,1925,discharge-low,V_std,0.1734872152640156,,,,
5-4,1939,discharge-low,V_std,0.1739854754156239,,,,
7-6,1395,discharge-low,V_std,0.2860666804743181,,,,
7-6,1400,discharge-low,V_std,0.2847221173326031,,,,
7-6,1401,discharge-low,V_std,0.2894444647318971,,,,
7-6,1402,discharge-low,V_std,0.2932196483188545,,,,
7-6,1405,discharge-low,V_std,0.2882176601605379,,,,
7-6,1406,discharge-low,V_std,0.2914578920837854,,,,
7-6,1407,discharge-low,V_std,0.2955560879266802,,,,
7-6,1408,discharge-low,V_std,0.2999904538230866,,,,
7-6,1409,discharge-low,V_std,0.2852997935831346,,,,
7-6,1410,discharge-low,V_std,0.289382359460996,,,,
7-6,1411,discharge-low,V_std,0.2926943270328412,,,,
7-6,1412,discharge-low,V_std,0.294935333284556,,,,
7-6,1413,discharge-low,V_std,0.3010687478742838,,,,
7-6,1414,discharge-low,V_std,0.3039106950196545,,,,
7-6,1415,discharge-low,V_std,0.3085340181776049,,,,
7-6,1416,discharge-low,V_std,0.2962294178254297,,,,
7-6,1417,discharge-low,V_std,0.2989409901860768,,,,
7-6,1418,discharge-low,V_std,0.3038808642743586,,,,
7-6,1419,discharge-low,V_std,0.3061982078114578,,,,
7-7,1647,discharge-low,V_std,0.2841665697974005,,,,
7-7,1654,discharge-low,V_std,0.2875225563436476,,,,
7-7,1655,discharge-low,V_std,0.2907461347204157,,,,
7-7,1660,discharge-low,V_std,0.2890764994472156,,,,
7-7,1661,discharge-low,V_std,0.2910340875251497,,,,
7-7,1662,discharge-low,V_std,0.2928567057232645,,,,
7-7,1663,discharge-low,V_std,0.2984053946518551,,,,
7-7,1666,discharge-low,V_std,0.2882554858638845,,,,
7-7,1667,discharge-low,V_std,0.2897292533624993,,,,
7-7,1668,discharge-low,V_std,0.2951846705318233,,,,
7-7,1669,discharge-low,V_std,0.2981785503864287,,,,
7-7,1670,discharge-low,V_std,0.3028871253838143,,,,
7-7,1671,discharge-low,V_std,0.3065190758231306,,,,
7-7,1672,discharge-low,V_std,0.2892971889746272,,,,
7-7,1673,discharge-low,V_std,0.2933354245552078,,,,
7-7,1674,discharge-low,V_std,0.2955655494354211,,,,
7-7,1675,discharge-low,V_std,0.2995427311324442,,,,
7-7,1676,discharge-low,V_std,0.3029622603073031,,,,
7-7,1677,discharge-low,V_std,0.3065396841055272,,,,
7-7,1678,discharge-low,V_std,0.3079181427612043,,,,
7-7,1679,discharge-low,V_std,0.3155249189072593,,,,
7-7,1680,discharge-low,V_std,0.2984366112529415,,,,
7-7,1681,discharge-low,V_std,0.2995590994679916,,,,
7-7,1682,discharge-low,V_std,0.3052135556046091,,,,
7-7,1683,discharge-low,V_std,0.3064473498417264,,,,
7-7,1684,discharge-low,V_std,0.3105562338756407,,,,
7-7,1685,discharge-low,V_std,0.3148081360158073,,,,
7-8,1900,discharge-low,V_std,0.1740471704141682,,,,
7-8,1909,discharge-low,V_std,0.1737765176822962,,,,
7-8,1917,discharge-low,V_std,0.1715675985818202,,,,
7-8,1918,discharge-low,V_std,0.1742174214012916,,,,
7-8,1926,discharge-low,V_std,0.1711152695340095,,,,
7-8,1927,discharge-low,V_std,0.1739467033934523,,,,
7-8,1935,discharge-low,V_std,0.170542089143727,,,,
7-8,1936,discharge-low,V_std,0.1724921078888846,,,,
7-8,1937,discharge-low,V_std,0.1735950640840101,,,,
8-4,1868,discharge-low,V_std,0.2864447893329409,,,,
8-4,1875,discharge-low,V_std,0.2849954048512168,,,,
8-4,1876,discharge-low,V_std,0.2893441780907378,,,,
8-4,1877,discharge-low,V_std,0.2907316572244729,,,,
8-4,1881,discharge-low,V_std,0.2857671710824306,,,,
8-4,1882,discharge-low,V_std,0.2868291244983666,,,,
8-4,1883,discharge-low,V_std,0.2902158383844922,,,,
8-4,1884,discharge-low,V_std,0.2943098639409678,,,,
8-4,1885,discharge-low,V_std,0.2968764674086135,,,,
9-2,2078,discharge-low,V_std,0.1733123894894026,,,,
9-2,2089,discharge-low,V_std,0.174115928627656,,,,
9-2,2098,discharge-low,V_std,0.1709354304920882,,,,
9-2,2099,discharge-low,V_std,0.1733132833701634,,,,
9-2,2108,discharge-low,V_std,0.1701503676693425,,,,
9-2,2109,discharge-low,V_std,0.1735554976036403,,,,
9-2,2110,discharge-low,V_std,0.1740769655624804,,,,
9-2,2118,discharge-low,V_std,0.1691823165658888,,,,
9-2,2119,discharge-low,V_std,0.1707164028281274,,,,
9-2,2120,discharge-low,V_std,0.1733628933505682,,,,
9-2,2128,discharge-low,V_std,0.1693903535348931,,,,
9-2,2129,discharge-low,V_std,0.1721965581535737,,,,
9-2,2130,discharge-low,V_std,0.1721487147377205,,,,
9-2,2138,discharge-low,V_std,0.1700450159728559,,,,
9-2,2139,discharge-low,V_std,0.1726645655543528,,,,
9-2,2140,discharge-low,V_std,0.1730840902451624,,,,
9-7,1997,discharge-low,V_std,0.173587093039867,,,,
9-7,2006,discharge-low,V_std,0.1728476612518719,,,,
10-4,1798,discharge-low,V_std,0.1736937483260326,,,,
10-4,1801,discharge-low,V_std,0.1734735147325645,,,,
10-8,1373,discharge-low,V_std,0.2868291674734245,,,,
10-8,1378,discharge-low,V_std,0.287982982496444,,,,
10-8,1379,discharge-low,V_std,0.2941568962690515,,,,
10-8,1380,discharge-low,V_std,0.3003363803864723,,,,
10-8,1382,discharge-low,V_std,0.2874489774754279,,,,
10-8,1383,discharge-low,V_std,0.2892163657902659,,,,
10-8,1384,discharge-low,V_std,0.2943959915370647,,,,
10-8,1385,discharge-low,V_std,0.2989930604122828,,,,
10-8,1386,discharge-low,V_std,0.3024955874665902,,,,
10-8,1387,discharge-low,V_std,0.3088751084112908,,,,
10-8,1388,discharge-low,V_std,0.2929943603483455,,,,
10-8,1389,discharge-low,V_std,0.2971843931862155,,,,
10-8,1390,discharge-low,V_std,0.2993717624381981,,,,
10-8,1391,discharge-low,V_std,0.305019549802476,,,,
10-8,1392,discharge-low,V_std,0.3079096573387392,,,,
10-8,1393,discharge-low,V_std,0.3107784929562162,,,,
10-8,1394,discharge-low,V_std,0.2978270836006451,,,,
10-8,1395,discharge-low,V_std,0.302995141395525,,,,
10-8,1396,discharge-low,V_std,0.3055792353164785,,,,
10-8,1397,discharge-low,V_std,0.309185091671558,,,,
10-8,1398,discharge-low,V_std,0.313545314795913,,,,
10-8,1399,discharge-low,V_std,0.3175418611074067,,,,
10-8,1400,discharge-low,V_std,0.3236795405485138,,,,
3-4,1761,discharge-low,count,,43.0,,,
3-4,1762,discharge-low,count,,43.0,,,
3-4,1763,discharge-low,count,,43.0,,,
3-4,1764,discharge-low,count,,43.0,,,
3-4,1765,discharge-low,count,,43.0,,,
3-4,1766,discharge-low,count,,43.0,,,
4-1,2195,discharge-low,count,,43.0,,,
4-1,2197,discharge-low,count,,43.0,,,
4-1,2199,discharge-low,count,,43.0,,,
4-1,2200,discharge-low,count,,43.0,,,
4-1,2201,discharge-low,count,,43.0,,,
4-1,2202,discharge-low,count,,43.0,,,
4-1,2203,discharge-low,count,,42.0,,,
4-1,2204,discharge-low,count,,42.0,,,
4-1,2205,discharge-low,count,,42.0,,,
4-1,2206,discharge-low,count,,42.0,,,
4-1,2207,discharge-low,count,,42.0,,,
4-1,2209,discharge-low,count,,42.0,,,
4-1,2210,discharge-low,count,,42.0,,,
4-1,2211,discharge-low,count,,41.0,,,
4-1,2212,discharge-low,count,,41.0,,,
4-1,2213,discharge-low,count,,41.0,,,
4-1,2214,discharge-low,count,,41.0,,,
4-2,1737,discharge-low,count,,169.0,,,
4-2,1738,discharge-low,count,,169.0,,,
4-2,1739,discharge-low,count,,169.0,,,
4-2,1743,discharge-low,count,,169.0,,,
4-2,1744,discharge-low,count,,169.0,,,
4-2,1745,discharge-low,count,,169.0,,,
4-2,1746,discharge-low,count,,169.0,,,
4-2,1747,discharge-low,count,,169.0,,,
4-2,1748,discharge-low,count,,169.0,,,
4-2,1749,discharge-low,count,,169.0,,,
4-2,1750,discharge-low,count,,169.0,,,
4-2,1751,discharge-low,count,,169.0,,,
4-2,1752,discharge-low,count,,169.0,,,
4-2,1753,discharge-low,count,,169.0,,,
4-2,1754,discharge-low,count,,170.0,,,
4-2,1755,discharge-low,count,,170.0,,,
4-2,1756,discharge-low,count,,169.0,,,
4-2,1757,discharge-low,count,,169.0,,,
4-2,1758,discharge-low,count,,169.0,,,
4-2,1759,discharge-low,count,,169.0,,,
4-2,1760,discharge-low,count,,170.0,,,
4-2,1761,discharge-low,count,,170.0,,,
4-2,1762,discharge-low,count,,170.0,,,
4-2,1763,discharge-low,count,,170.0,,,
4-2,1764,discharge-low,count,,169.0,,,
4-2,1765,discharge-low,count,,170.0,,,
4-2,1766,discharge-low,count,,170.0,,,
4-2,1767,discharge-low,count,,170.0,,,
4-2,1768,discharge-low,count,,170.0,,,
4-2,1769,discharge-low,count,,170.0,,,
4-2,1770,discharge-low,count,,170.0,,,
4-2,1771,discharge-low,count,,170.0,,,
4-2,1772,discharge-low,count,,170.0,,,
4-2,1773,discharge-low,count,,170.0,,,
4-2,1774,discharge-low,count,,170.0,,,
4-2,1775,discharge-low,count,,170.0,,,
4-2,1776,discharge-low,count,,170.0,,,
4-2,1777,discharge-low,count,,171.0,,,
4-2,1778,discharge-low,count,,171.0,,,
4-2,1779,discharge-low,count,,171.0,,,
4-2,1780,discharge-low,count,,170.0,,,
4-2,1781,discharge-low,count,,170.0,,,
4-2,1782,discharge-low,count,,170.0,,,
6-5,2171,discharge-low,count,,43.0,,,
6-5,2172,discharge-low,count,,43.0,,,
6-5,2173,discharge-low,count,,43.0,,,
6-5,2174,discharge-low,count,,43.0,,,
6-5,2175,discharge-low,count,,43.0,,,
6-5,2176,discharge-low,count,,42.0,,,
6-5,2177,discharge-low,count,,42.0,,,
6-5,2178,discharge-low,count,,43.0,,,
7-2,2011,discharge-low,count,,43.0,,,
7-2,2015,discharge-low,count,,43.0,,,
7-2,2019,discharge-low,count,,42.0,,,
7-2,2021,discharge-low,count,,42.0,,,
7-2,2024,discharge-low,count,,41.0,,,
7-2,2027,discharge-low,count,,42.0,,,
7-3,1259,discharge-low,count,,169.0,,,
7-3,1260,discharge-low,count,,169.0,,,
7-3,1265,discharge-low,count,,169.0,,,
7-3,1266,discharge-low,count,,169.0,,,
7-3,1267,discharge-low,count,,169.0,,,
7-3,1269,discharge-low,count,,169.0,,,
7-3,1270,discharge-low,count,,169.0,,,
7-3,1271,discharge-low,count,,169.0,,,
7-3,1272,discharge-low,count,,169.0,,,
7-3,1273,discharge-low,count,,169.0,,,
7-3,1274,discharge-low,count,,169.0,,,
7-3,1275,discharge-low,count,,169.0,,,
7-3,1276,discharge-low,count,,169.0,,,
7-3,1277,discharge-low,count,,169.0,,,
7-3,1278,discharge-low,count,,170.0,,,
7-3,1279,discharge-low,count,,170.0,,,
7-3,1280,discharge-low,count,,170.0,,,
7-3,1281,discharge-low,count,,169.0,,,
7-3,1282,discharge-low,count,,169.0,,,
7-3,1283,discharge-low,count,,170.0,,,
7-3,1284,discharge-low,count,,170.0,,,
7-3,1285,discharge-low,count,,170.0,,,
