cell_id,cycle,scenario,feature,V_std,count,I_std,V_min,V_max
10-1,34,discharge-low,V_min,,,,1.857,
10-1,38,discharge-low,V_min,,,,1.8694,
10-1,39,discharge-low,V_min,,,,1.8464,
10-1,45,discharge-low,V_min,,,,1.8489,
10-1,85,discharge-low,V_min,,,,1.8489,
10-1,86,discharge-low,V_min,,,,1.8501,
10-1,93,discharge-low,V_min,,,,1.8517,
10-1,94,discharge-low,V_min,,,,1.8418,
10-1,100,discharge-low,V_min,,,,1.874,
10-1,101,discharge-low,V_min,,,,1.856,
10-1,102,discharge-low,V_min,,,,1.8346,
10-1,107,discharge-low,V_min,,,,1.8591,
10-1,108,discharge-low,V_min,,,,1.8402,
10-1,113,discharge-low,V_min,,,,1.8697,
10-1,114,discharge-low,V_min,,,,1.8523,
10-1,115,discharge-low,V_min,,,,1.8377,
10-1,122,discharge-low,V_min,,,,1.8687,
10-1,123,discharge-low,V_min,,,,1.8464,
10-1,131,discharge-low,V_min,,,,1.8725,
10-1,132,discharge-low,V_min,,,,1.8576,
10-1,137,discharge-low,V_min,,,,1.8638,
10-1,138,discharge-low,V_min,,,,1.856,
10-1,139,discharge-low,V_min,,,,1.8331,
10-1,148,discharge-low,V_min,,,,1.8629,
10-1,149,discharge-low,V_min,,,,1.8424,
10-1,156,discharge-low,V_min,,,,1.8681,
10-1,157,discharge-low,V_min,,,,1.861,
10-1,158,discharge-low,V_min,,,,1.8393,
10-1,163,discharge-low,V_min,,,,1.8694,
10-1,164,discharge-low,V_min,,,,1.8486,
10-1,165,discharge-low,V_min,,,,1.9999,
10-1,173,discharge-low,V_min,,,,1.8536,
10-1,174,discharge-low,V_min,,,,1.8514,
10-1,175,discharge-low,V_min,,,,1.8405,
10-1,182,discharge-low,V_min,,,,1.8582,
10-1,183,discharge-low,V_min,,,,1.8464,
10-1,191,discharge-low,V_min,,,,1.8443,
10-1,192,discharge-low,V_min,,,,1.8573,
10-1,200,discharge-low,V_min,,,,1.8725,
10-1,201,discharge-low,V_min,,,,1.8508,
10-1,202,discharge-low,V_min,,,,1.8446,
10-1,210,discharge-low,V_min,,,,1.8728,
10-1,211,discharge-low,V_min,,,,1.8672,
10-1,212,discharge-low,V_min,,,,1.865,
10-1,213,discharge-low,V_min,,,,1.8635,
10-1,214,discharge-low,V_min,,,,1.8399,
10-1,225,discharge-low,V_min,,,,1.8635,
10-1,234,discharge-low,V_min,,,,1.8725,
10-1,235,discharge-low,V_min,,,,1.8607,
10-1,236,discharge-low,V_min,,,,1.8554,
10-1,237,discharge-low,V_min,,,,1.8486,
10-1,246,discharge-low,V_min,,,,1.8585,
10-1,247,discharge-low,V_min,,,,1.8539,
10-1,248,discharge-low,V_min,,,,1.8486,
10-1,255,discharge-low,V_min,,,,1.8638,
10-1,257,discharge-low,V_min,,,,1.8653,
10-1,258,discharge-low,V_min,,,,1.8511,
10-1,259,discharge-low,V_min,,,,1.8514,
10-1,278,discharge-low,V_min,,,,1.8604,
10-1,288,discharge-low,V_min,,,,1.8728,
10-1,289,discharge-low,V_min,,,,1.8703,
10-1,290,discharge-low,V_min,,,,1.861,
10-1,291,discharge-low,V_min,,,,1.8517,
10-1,309,discharge-low,V_min,,,,1.8678,
10-1,310,discharge-low,V_min,,,,1.8594,
10-1,311,discharge-low,V_min,,,,1.8517,
10-1,329,discharge-low,V_min,,,,1.8746,
10-1,330,discharge-low,V_min,,,,1.861,
10-1,331,discharge-low,V_min,,,,1.8542,
10-1,343,discharge-low,V_min,,,,1.8718,
10-1,344,discharge-low,V_min,,,,1.8687,
10-1,345,discharge-low,V_min,,,,1.8681,
10-1,346,discharge-low,V_min,,,,1.8625,
10-1,347,discharge-low,V_min,,,,1.8604,
10-1,364,discharge-low,V_min,,,,1.8694,
10-1,365,discharge-low,V_min,,,,1.8653,
10-1,618,discharge-low,V_min,,,,1.9999,
10-1,683,discharge-low,V_min,,,,1.9999,
10-1,871,discharge-low,V_min,,,,1.9999,
10-1,934,discharge-low,V_min,,,,1.9999,
10-1,1170,discharge-low,V_min,,,,1.9999,
10-1,1179,discharge-low,V_min,,,,1.9999,
10-1,1365,discharge-low,V_min,,,,1.9999,
10-1,1493,discharge-low,V_min,,,,1.9999,
10-1,1650,discharge-low,V_min,,,,1.9999,
10-1,1672,discharge-low,V_min,,,,1.9999,
10-2,80,discharge-low,V_min,,,,1.9999,
10-2,513,discharge-low,V_min,,,,1.9999,
10-2,736,discharge-low,V_min,,,,1.9999,
10-2,894,discharge-low,V_min,,,,1.9999,
10-2,903,discharge-low,V_min,,,,1.9999,
10-2,967,discharge-low,V_min,,,,1.9999,
10-2,999,discharge-low,V_min,,,,1.9999,
10-2,1111,discharge-low,V_min,,,,1.9999,
10-2,1220,discharge-low,V_min,,,,1.9999,
10-3,367,discharge-low,V_min,,,,1.8554,
10-3,377,discharge-low,V_min,,,,1.8684,
10-3,378,discharge-low,V_min,,,,1.8505,
10-3,393,discharge-low,V_min,,,,1.8653,
10-3,394,discharge-low,V_min,,,,1.8585,
10-3,403,discharge-low,V_min,,,,1.8743,
10-3,404,discharge-low,V_min,,,,1.8576,
10-3,405,discharge-low,V_min,,,,1.8576,
10-3,414,discharge-low,V_min,,,,1.8725,
10-3,421,discharge-low,V_min,,,,1.866,
10-3,429,discharge-low,V_min,,,,1.8725,
10-3,437,discharge-low,V_min,,,,1.8694,
10-3,438,discharge-low,V_min,,,,1.866,
10-3,439,discharge-low,V_min,,,,1.8613,
10-3,446,discharge-low,V_min,,,,1.8737,
10-3,447,discharge-low,V_min,,,,1.8638,
10-3,454,discharge-low,V_min,,,,1.8632,
10-3,464,discharge-low,V_min,,,,1.8613,
10-3,479,discharge-low,V_min,,,,1.8743,
10-3,488,discharge-low,V_min,,,,1.8638,
10-3,496,discharge-low,V_min,,,,1.8743,
10-3,504,discharge-low,V_min,,,,1.874,
10-3,511,discharge-low,V_min,,,,1.9999,
10-3,865,discharge-low,V_min,,,,1.9999,
10-4,716,discharge-low,V_min,,,,1.9999,
10-4,815,discharge-low,V_min,,,,1.9999,
10-4,966,discharge-low,V_min,,,,1.9999,
10-4,983,discharge-low,V_min,,,,1.9999,
10-4,1359,discharge-low,V_min,,,,1.9999,
10-4,1446,discharge-low,V_min,,,,1.9999,
10-4,1485,discharge-low,V_min,,,,1.9999,
10-4,1633,discharge-low,V_min,,,,1.9999,
10-4,1708,discharge-low,V_min,,,,1.9999,
10-5,817,discharge-low,V_min,,,,1.9999,
10-5,1052,discharge-low,V_min,,,,1.9999,
10-5,1159,discharge-low,V_min,,,,1.9999,
10-5,1211,discharge-low,V_min,,,,1.9999,
10-5,1287,discharge-low,V_min,,,,1.9999,
10-5,1391,discharge-low,V_min,,,,1.9999,
10-5,1439,discharge-low,V_min,,,,1.9999,
10-5,1445,discharge-low,V_min,,,,1.9999,
10-5,1459,discharge-low,V_min,,,,1.9999,
10-5,1494,discharge-low,V_min,,,,1.9999,
10-5,1518,discharge-low,V_min,,,,1.9999,
10-5,1606,discharge-low,V_min,,,,1.9999,
10-5,1677,discharge-low,V_min,,,,1.9999,
10-6,747,discharge-low,V_min,,,,1.9999,
10-6,1034,discharge-low,V_min,,,,1.9999,
10-6,1074,discharge-low,V_min,,,,1.9999,
10-6,1235,discharge-low,V_min,,,,1.9999,
10-6,1404,discharge-low,V_min,,,,1.9999,
10-6,1531,discharge-low,V_min,,,,1.9999,
10-6,1597,discharge-low,V_min,,,,1.9999,
10-6,1725,discharge-low,V_min,,,,1.9999,
10-6,1859,discharge-low,V_min,,,,1.9999,
10-6,1972,discharge-low,V_min,,,,1.9999,
10-6,1986,discharge-low,V_min,,,,1.9999,
10-6,2010,discharge-low,V_min,,,,1.9999,
10-6,2145,discharge-low,V_min,,,,1.9999,
10-6,2281,discharge-low,V_min,,,,1.9999,
10-7,664,discharge-low,V_min,,,,1.9999,
10-7,779,discharge-low,V_min,,,,1.9999,
10-7,795,discharge-low,V_min,,,,1.9999,
10-7,891,discharge-low,V_min,,,,1.9999,
10-7,1031,discharge-low,V_min,,,,1.9999,
10-7,1100,discharge-low,V_min,,,,1.9999,
10-7,1136,discharge-low,V_min,,,,1.9999,
10-7,1327,discharge-low,V_min,,,,1.9999,
10-7,1397,discharge-low,V_min,,,,1.9999,
2-2,2264,discharge-low,V_max,,,,,2.9783
2-2,2265,discharge-low,V_max,,,,,2.978
2-2,2266,discharge-low,V_max,,,,,2.978
2-2,2267,discharge-low,V_max,,,,,2.9774
2-2,2268,discharge-low,V_max,,,,,2.9774
2-2,2269,discharge-low,V_max,,,,,2.9768
2-2,2270,discharge-low,V_max,,,,,2.9765
2-2,2271,discharge-low,V_max,,,,,2.9761
2-2,2272,discharge-low,V_max,,,,,2.9761
2-2,2273,discharge-low,V_max,,,,,2.9758
2-2,2274,discharge-low,V_max,,,,,2.9755
2-2,2275,discharge-low,V_max,,,,,2.9752
2-2,2276,discharge-low,V_max,,,,,2.9749
2-2,2277,discharge-low,V_max,,,,,2.9746
2-2,2278,discharge-low,V_max,,,,,2.9737
2-2,2279,discharge-low,V_max,,,,,2.9737
2-2,2280,discharge-low,V_max,,,,,2.973
2-2,2281,discharge-low,V_max,,,,,2.973
2-2,2282,discharge-low,V_max,,,,,2.9724
2-2,2283,discharge-low,V_max,,,,,2.9721
2-2,2285,discharge-low,V_max,,,,,2.9715
2-2,2287,discharge-low,V_max,,,,,2.9709
2-2,2288,discharge-low,V_max,,,,,2.9709
2-2,2289,discharge-low,V_max,,,,,2.9703
2-2,2290,discharge-low,V_max,,,,,2.9703
2-2,2291,discharge-low,V_max,,,,,2.9696
2-2,2292,discharge-low,V_max,,,,,2.9696
2-2,2293,discharge-low,V_max,,,,,2.969
2-2,2294,discharge-low,V_max,,,,,2.969
2-2,2295,discharge-low,V_max,,,,,2.9687
2-2,2296,discharge-low,V_max,,,,,2.9681
2-2,2297,discharge-low,V_max,,,,,2.9681
2-2,2298,discharge-low,V_max,,,,,2.9678
2-2,2299,discharge-low,V_max,,,,,2.9675
2-2,2300,discharge-low,V_max,,,,,2.9675
2-2,2301,discharge-low,V_max,,,,,2.9668
2-2,2302,discharge-low,V_max,,,,,2.9668
2-2,2303,discharge-low,V_max,,,,,2.9665
2-2,2304,discharge-low,V_max,,,,,2.9656
2-2,2305,discharge-low,V_max,,,,,2.9662
2-2,2306,discharge-low,V_max,,,,,2.9653
2-2,2307,discharge-low,V_max,,,,,2.9656
2-2,2308,discharge-low,V_max,,,,,2.9653
2-2,2309,discharge-low,V_max,,,,,2.965
2-2,2310,discharge-low,V_max,,,,,2.9647
2-2,2311,discharge-low,V_max,,,,,2.965
2-2,2312,discharge-low,V_max,,,,,2.965
2-2,2313,discharge-low,V_max,,,,,2.9647
2-2,2314,discharge-low,V_max,,,,,2.9647
2-2,2315,discharge-low,V_max,,,,,2.9644
2-2,2316,discharge-low,V_max,,,,,2.9644
2-2,2317,discharge-low,V_max,,,,,2.9647
2-2,2318,discharge-low,V_max,,,,,2.9637
2-2,2319,discharge-low,V_max,,,,,2.9637
2-2,2321,discharge-low,V_max,,,,,2.9631
2-2,2322,discharge-low,V_max,,,,,2.9644
2-2,2323,discharge-low,V_max,,,,,2.9634
2-2,2324,discharge-low,V_max,,,,,2.9631
2-2,2325,discharge-low,V_max,,,,,2.9634
2-2,2326,discharge-low,V_max,,,,,2.9712
2-2,2327,discharge-low,V_max,,,,,2.9712
2-2,2328,discharge-low,V_max,,,,,2.9712
2-2,2329,discharge-low,V_max,,,,,2.9709
2-2,2330,discharge-low,V_max,,,,,2.9709
2-2,2331,discharge-low,V_max,,,,,2.9709
2-2,2332,discharge-low,V_max,,,,,2.9706
2-2,2333,discharge-low,V_max,,,,,2.9706
2-2,2334,discharge-low,V_max,,,,,2.9703
2-2,2335,discharge-low,V_max,,,,,2.9699
2-2,2336,discharge-low,V_max,,,,,2.9703
2-2,2337,discharge-low,V_max,,,,,2.9699
2-2,2338,discharge-low,V_max,,,,,2.9699
2-2,2339,discharge-low,V_max,,,,,2.9703
2-2,2340,discharge-low,V_max,,,,,2.9693
2-2,2341,discharge-low,V_max,,,,,2.9696
2-2,2342,discharge-low,V_max,,,,,2.9699
2-2,2343,discharge-low,V_max,,,,,2.9693
2-2,2344,discharge-low,V_max,,,,,2.9693
2-2,2345,discharge-low,V_max,,,,,2.9693
2-2,2346,discharge-low,V_max,,,,,2.9687
2-2,2347,discharge-low,V_max,,,,,2.969
2-2,2348,discharge-low,V_max,,,,,2.9687
2-2,2349,discharge-low,V_max,,,,,2.9687
2-2,2350,discharge-low,V_max,,,,,2.9687
2-2,2351,discharge-low,V_max,,,,,2.9684
2-2,2352,discharge-low,V_max,,,,,2.9684
2-2,2353,discharge-low,V_max,,,,,2.9684
2-2,2354,discharge-low,V_max,,,,,2.9681
2-2,2355,discharge-low,V_max,,,,,2.9678
2-2,2356,discharge-low,V_max,,,,,2.9681
2-2,2357,discharge-low,V_max,,,,,2.9678
2-2,2358,discharge-low,V_max,,,,,2.9675
2-2,2359,discharge-low,V_max,,,,,2.9678
2-2,2360,discharge-low,V_max,,,,,2.9671
2-2,2361,discharge-low,V_max,,,,,2.9671
2-2,2362,discharge-low,V_max,,,,,2.9675
2-2,2363,discharge-low,V_max,,,,,2.9668
2-2,2364,discharge-low,V_max,,,,,2.9668
2-2,2365,discharge-low,V_max,,,,,2.9668
2-2,2366,discharge-low,V_max,,,,,2.9665
2-2,2367,discharge-low,V_max,,,,,2.9662
2-2,2368,discharge-low,V_max,,,,,2.9662
2-2,2369,discharge-low,V_max,,,,,2.9665
2-2,2370,discharge-low,V_max,,,,,2.9662
2-2,2371,discharge-low,V_max,,,,,2.9755
2-2,2372,discharge-low,V_max,,,,,2.9752
2-2,2373,discharge-low,V_max,,,,,2.9749
2-2,2374,discharge-low,V_max,,,,,2.9752
2-2,2375,discharge-low,V_max,,,,,2.9749
2-2,2376,discharge-low,V_max,,,,,2.9746
2-2,2377,discharge-low,V_max,,,,,2.9743
2-2,2378,discharge-low,V_max,,,,,2.9746
2-2,2379,discharge-low,V_max,,,,,2.9743
2-2,2380,discharge-low,V_max,,,,,2.9743
2-2,2382,discharge-low,V_max,,,,,2.9743
2-2,2383,discharge-low,V_max,,,,,2.9743
2-2,2384,discharge-low,V_max,,,,,2.9737
2-2,2385,discharge-low,V_max,,,,,2.9734
2-2,2386,discharge-low,V_max,,,,,2.973
2-2,2387,discharge-low,V_max,,,,,2.9734
2-2,2388,discharge-low,V_max,,,,,2.9727
2-2,2389,discharge-low,V_max,,,,,2.973
2-2,2390,discharge-low,V_max,,,,,2.9737
2-2,2391,discharge-low,V_max,,,,,2.973
2-2,2392,discharge-low,V_max,,,,,2.9727
2-2,2393,discharge-low,V_max,,,,,2.9727
2-2,2394,discharge-low,V_max,,,,,2.9727
2-2,2395,discharge-low,V_max,,,,,2.9724
2-2,2396,discharge-low,V_max,,,,,2.9724
2-2,2397,discharge-low,V_max,,,,,2.9721
2-2,2398,discharge-low,V_max,,,,,2.9718
2-2,2399,discharge-low,V_max,,,,,2.9718
2-7,1896,discharge-low,V_max,,,,,2.9783
2-7,1898,discharge-low,V_max,,,,,2.9783
2-7,1899,discharge-low,V_max,,,,,2.978
2-7,1900,discharge-low,V_max,,,,,2.978
2-7,1901,discharge-low,V_max,,,,,2.9771
2-7,1902,discharge-low,V_max,,,,,2.9774
2-7,1903,discharge-low,V_max,,,,,2.9761
2-7,1904,discharge-low,V_max,,,,,2.9755
2-7,1905,discharge-low,V_max,,,,,2.9768
2-7,1906,discharge-low,V_max,,,,,2.9746
2-7,1907,discharge-low,V_max,,,,,2.9749
2-7,1908,discharge-low,V_max,,,,,2.9755
2-7,1909,discharge-low,V_max,,,,,2.9737
2-7,1910,discharge-low,V_max,,,,,2.9743
2-7,1911,discharge-low,V_max,,,,,2.9737
2-7,1912,discharge-low,V_max,,,,,2.9734
2-7,1913,discharge-low,V_max,,,,,2.9737
2-7,1914,discharge-low,V_max,,,,,2.9715
2-7,1915,discharge-low,V_max,,,,,2.973
2-7,1916,discharge-low,V_max,,,,,2.9715
2-7,1917,discharge-low,V_max,,,,,2.9706
2-7,1918,discharge-low,V_max,,,,,2.9718
2-7,1919,discharge-low,V_max,,,,,2.9703
2-7,1920,discharge-low,V_max,,,,,2.9703
2-7,1921,discharge-low,V_max,,,,,2.9696
2-7,1922,discharge-low,V_max,,,,,2.969
2-7,1923,discharge-low,V_max,,,,,2.9696
2-7,1924,discharge-low,V_max,,,,,2.9668
2-7,1925,discharge-low,V_max,,,,,2.9668
2-7,1926,discharge-low,V_max,,,,,2.9675
2-7,1927,discharge-low,V_max,,,,,2.9653
2-7,1928,discharge-low,V_max,,,,,2.9653
2-7,1929,discharge-low,V_max,,,,,2.9653
2-7,1930,discharge-low,V_max,,,,,2.9647
2-7,1931,discharge-low,V_max,,,,,2.9647
2-7,1932,discharge-low,V_max,,,,,2.9631
2-7,1933,discharge-low,V_max,,,,,2.9634
2-7,1934,discharge-low,V_max,,,,,2.9631
2-7,1935,discharge-low,V_max,,,,,2.9619
2-7,1936,discharge-low,V_max,,,,,2.9625
2-7,1937,discharge-low,V_max,,,,,2.9619
2-7,1938,discharge-low,V_max,,,,,2.9606
2-7,1939,discharge-low,V_max,,,,,2.9616
2-7,1940,discharge-low,V_max,,,,,2.9603
2-7,1941,discharge-low,V_max,,,,,2.9606
2-7,1942,discharge-low,V_max,,,,,2.9606
2-7,1943,discharge-low,V_max,,,,,2.9594
2-7,1945,discharge-low,V_max,,,,,2.9594
2-7,1946,discharge-low,V_max,,,,,2.9594
2-7,1947,discharge-low,V_max,,,,,2.9606
2-7,1948,discharge-low,V_max,,,,,2.9588
2-7,1949,discharge-low,V_max,,,,,2.9591
2-7,1951,discharge-low,V_max,,,,,2.9588
2-7,1952,discharge-low,V_max,,,,,2.9588
2-7,1953,discharge-low,V_max,,,,,2.9575
2-7,1955,discharge-low,V_max,,,,,2.9588
2-7,1956,discharge-low,V_max,,,,,2.9572
2-7,1957,discharge-low,V_max,,,,,2.9585
2-7,1958,discharge-low,V_max,,,,,2.9572
2-7,1959,discharge-low,V_max,,,,,2.9572
2-7,1960,discharge-low,V_max,,,,,2.965
2-7,1961,discharge-low,V_max,,,,,2.964
2-7,1962,discharge-low,V_max,,,,,2.9653
2-7,1963,discharge-low,V_max,,,,,2.964
2-7,1964,discharge-low,V_max,,,,,2.9647
2-7,1965,discharge-low,V_max,,,,,2.9656
2-7,1966,discharge-low,V_max,,,,,2.9637
2-7,1967,discharge-low,V_max,,,,,2.9644
2-7,1968,discharge-low,V_max,,,,,2.964
2-7,1969,discharge-low,V_max,,,,,2.964
2-7,1970,discharge-low,V_max,,,,,2.9644
2-7,1971,discharge-low,V_max,,,,,2.9631
2-7,1972,discharge-low,V_max,,,,,2.9644
2-7,1973,discharge-low,V_max,,,,,2.964
2-7,1974,discharge-low,V_max,,,,,2.9625
2-7,1975,discharge-low,V_max,,,,,2.9634
2-7,1976,discharge-low,V_max,,,,,2.9628
2-7,1977,discharge-low,V_max,,,,,2.9628
2-7,1978,discharge-low,V_max,,,,,2.9631
2-7,1979,discharge-low,V_max,,,,,2.9622
2-7,1980,discharge-low,V_max,,,,,2.9631
2-7,1981,discharge-low,V_max,,,,,2.9619
2-7,1982,discharge-low,V_max,,,,,2.9619
2-7,1983,discharge-low,V_max,,,,,2.9631
2-7,1984,discharge-low,V_max,,,,,2.9603
2-7,2059,discharge-low,V_max,,,,,2.9724
2-7,2060,discharge-low,V_max,,,,,2.9706
2-7,2062,discharge-low,V_max,,,,,2.9718
2-7,2063,discharge-low,V_max,,,,,2.9703
2-7,2067,discharge-low,V_max,,,,,2.9709
2-7,2070,discharge-low,V_max,,,,,2.9709
2-8,331,discharge-low,V_max,,,,,3.191
2-8,332,discharge-low,V_max,,,,,3.191
2-8,333,discharge-low,V_max,,,,,3.191
2-8,334,discharge-low,V_max,,,,,3.1907
2-8,341,discharge-low,V_max,,,,,3.1913
2-8,342,discharge-low,V_max,,,,,3.1907
2-8,343,discharge-low,V_max,,,,,3.191
2-8,349,discharge-low,V_max,,,,,3.1913
2-8,350,discharge-low,V_max,,,,,3.191
2-8,351,discharge-low,V_max,,,,,3.1907
2-8,358,discharge-low,V_max,,,,,3.191
2-8,359,discharge-low,V_max,,,,,3.1907
2-8,360,discharge-low,V_max,,,,,3.1904
2-8,404,discharge-low,V_max,,,,,3.1907
2-8,415,discharge-low,V_max,,,,,3.191
2-8,418,discharge-low,V_max,,,,,3.191
2-8,419,discharge-low,V_max,,,,,3.191
2-8,420,discharge-low,V_max,,,,,3.191
2-8,426,discharge-low,V_max,,,,,3.1913
2-8,427,discharge-low,V_max,,,,,3.1913
2-8,428,discharge-low,V_max,,,,,3.191
2-8,431,discharge-low,V_max,,,,,3.191
2-8,432,discharge-low,V_max,,,,,3.1913
2-8,433,discharge-low,V_max,,,,,3.191
2-8,434,discharge-low,V_max,,,,,3.1907
2-8,435,discharge-low,V_max,,,,,3.1907
2-8,436,discharge-low,V_max,,,,,3.1907
2-8,437,discharge-low,V_max,,,,,3.1907
2-8,438,discharge-low,V_max,,,,,3.1907
2-8,439,discharge-low,V_max,,,,,3.191
2-8,440,discharge-low,V_max,,,,,3.191
2-8,441,discharge-low,V_max,,,,,3.191
2-8,442,discharge-low,V_max,,,,,3.191
2-8,443,discharge-low,V_max,,,,,3.191
2-8,445,discharge-low,V_max,,,,,3.1913
2-8,449,discharge-low,V_max,,,,,3.191
2-8,450,discharge-low,V_max,,,,,3.1907
2-8,451,discharge-low,V_max,,,,,3.1907
2-8,452,discharge-low,V_max,,,,,3.1907
2-8,453,discharge-low,V_max,,,,,3.1907
2-8,454,discharge-low,V_max,,,,,3.1904
2-8,455,discharge-low,V_max,,,,,3.1904
2-8,456,discharge-low,V_max,,,,,3.1907
2-8,457,discharge-low,V_max,,,,,3.1904
2-8,458,discharge-low,V_max,,,,,3.1904
2-8,459,discharge-low,V_max,,,,,3.1904
2-8,460,discharge-low,V_max,,,,,3.1904
2-8,461,discharge-low,V_max,,,,,3.1904
2-8,463,discharge-low,V_max,,,,,3.1907
2-8,464,discharge-low,V_max,,,,,3.1904
2-8,465,discharge-low,V_max,,,,,3.1904
2-8,475,discharge-low,V_max,,,,,3.1904
2-8,476,discharge-low,V_max,,,,,3.1904
2-8,477,discharge-low,V_max,,,,,3.1904
2-8,479,discharge-low,V_max,,,,,3.1904
2-8,481,discharge-low,V_max,,,,,3.1904
2-8,495,discharge-low,V_max,,,,,3.1904
2-8,496,discharge-low,V_max,,,,,3.1904
2-8,502,discharge-low,V_max,,,,,3.1904
2-8,503,discharge-low,V_max,,,,,3.1904
2-8,519,discharge-low,V_max,,,,,3.1907
2-8,520,discharge-low,V_max,,,,,3.1904
2-8,525,discharge-low,V_max,,,,,3.1904
2-8,563,discharge-low,V_max,,,,,3.1904
2-8,564,discharge-low,V_max,,,,,3.1904
2-8,568,discharge-low,V_max,,,,,3.1904
2-8,570,discharge-low,V_max,,,,,3.1907
2-8,571,discharge-low,V_max,,,,,3.1904
2-8,587,discharge-low,V_max,,,,,3.1904
2-8,588,discharge-low,V_max,,,,,3.1904
2-8,592,discharge-low,V_max,,,,,3.1904
2-8,593,discharge-low,V_max,,,,,3.1904
2-8,601,discharge-low,V_max,,,,,3.1904
2-8,602,discharge-low,V_max,,,,,3.1904
4-6,1140,discharge-low,V_max,,,,,2.9783
4-6,1141,discharge-low,V_max,,,,,2.9774
4-6,1142,discharge-low,V_max,,,,,2.9765
4-6,1143,discharge-low,V_max,,,,,2.9761
4-6,1144,discharge-low,V_max,,,,,2.9765
4-6,1145,discharge-low,V_max,,,,,2.9752
4-6,1146,discharge-low,V_max,,,,,2.9749
4-6,1147,discharge-low,V_max,,,,,2.9746
4-6,1148,discharge-low,V_max,,,,,2.9746
4-6,1149,discharge-low,V_max,,,,,2.9746
4-6,1150,discharge-low,V_max,,,,,2.9737
4-6,1151,discharge-low,V_max,,,,,2.9749
4-6,1152,discharge-low,V_max,,,,,2.9727
4-6,1153,discharge-low,V_max,,,,,2.9727
4-6,1154,discharge-low,V_max,,,,,2.9727
4-6,1155,discharge-low,V_max,,,,,2.9724
4-6,1164,discharge-low,V_max,,,,,2.9783
4-6,1166,discharge-low,V_max,,,,,2.9783
4-6,1168,discharge-low,V_max,,,,,2.978
4-6,1169,discharge-low,V_max,,,,,2.978
4-6,1170,discharge-low,V_max,,,,,2.9771
4-6,1171,discharge-low,V_max,,,,,2.9771
4-6,1172,discharge-low,V_max,,,,,2.9771
4-6,1173,discharge-low,V_max,,,,,2.9768
4-6,1174,discharge-low,V_max,,,,,2.9771
4-6,1175,discharge-low,V_max,,,,,2.9771
4-6,1176,discharge-low,V_max,,,,,2.9777
4-6,1177,discharge-low,V_max,,,,,2.9765
4-6,1178,discharge-low,V_max,,,,,2.9765
4-6,1179,discharge-low,V_max,,,,,2.9755
4-6,1180,discharge-low,V_max,,,,,2.9758
4-6,1181,discharge-low,V_max,,,,,2.9752
4-6,1182,discharge-low,V_max,,,,,2.9752
4-6,1183,discharge-low,V_max,,,,,2.9755
4-6,1184,discharge-low,V_max,,,,,2.9758
4-6,1185,discharge-low,V_max,,,,,2.9755
4-6,1186,discharge-low,V_max,,,,,2.9749
5-3,2149,discharge-low,V_max,,,,,2.9777
5-3,2151,discharge-low,V_max,,,,,2.978
5-3,2153,discharge-low,V_max,,,,,2.978
5-3,2155,discharge-low,V_max,,,,,2.9783
5-3,2157,discharge-low,V_max,,,,,2.9777
5-3,2158,discharge-low,V_max,,,,,2.9771
5-3,2159,discharge-low,V_max,,,,,2.9765
5-3,2160,discharge-low,V_max,,,,,2.9774
5-3,2161,discharge-low,V_max,,,,,2.9771
5-3,2162,discharge-low,V_max,,,,,2.9774
5-3,2163,discharge-low,V_max,,,,,2.9771
5-3,2164,discharge-low,V_max,,,,,2.9768
5-3,2165,discharge-low,V_max,,,,,2.9758
5-3,2166,discharge-low,V_max,,,,,2.9774
5-3,2167,discharge-low,V_max,,,,,2.9758
5-3,2168,discharge-low,V_max,,,,,2.9752
5-3,2169,discharge-low,V_max,,,,,2.9758
5-3,2170,discharge-low,V_max,,,,,2.9749
5-3,2171,discharge-low,V_max,,,,,2.9755
5-3,2172,discharge-low,V_max,,,,,2.9749
5-3,2173,discharge-low,V_max,,,,,2.9724
5-3,2174,discharge-low,V_max,,,,,2.9746
5-3,2175,discharge-low,V_max,,,,,2.9746
5-3,2176,discharge-low,V_max,,,,,2.9737
5-3,2177,discharge-low,V_max,,,,,2.9737
5-3,2178,discharge-low,V_max,,,,,2.973
5-3,2179,discharge-low,V_max,,,,,2.9715
5-3,2180,discharge-low,V_max,,,,,2.9703
5-3,2181,discharge-low,V_max,,,,,2.9699
5-3,2182,discharge-low,V_max,,,,,2.9724
5-3,2183,discharge-low,V_max,,,,,2.9727
5-3,2184,discharge-low,V_max,,,,,2.9693
5-3,2185,discharge-low,V_max,,,,,2.9718
5-3,2186,discharge-low,V_max,,,,,2.9712
5-3,2187,discharge-low,V_max,,,,,2.9706
5-3,2188,discharge-low,V_max,,,,,2.969
5-3,2189,discharge-low,V_max,,,,,2.9699
5-3,2190,discharge-low,V_max,,,,,2.9712
5-3,2191,discharge-low,V_max,,,,,2.9696
5-3,2192,discharge-low,V_max,,,,,2.9703
5-3,2193,discharge-low,V_max,,,,,2.9696
5-3,2194,discharge-low,V_max,,,,,2.9693
5-3,2195,discharge-low,V_max,,,,,2.9687
5-3,2196,discharge-low,V_max,,,,,2.9659
5-3,2197,discharge-low,V_max,,,,,2.9699
5-3,2198,discharge-low,V_max,,,,,2.9687
5-3,2199,discharge-low,V_max,,,,,2.9687
5-3,2200,discharge-low,V_max,,,,,2.9684
