cell_id,cycle,scenario,feature,V_std,count,I_std,T_std,V_min,V_max
b2c12,477,discharge-high,V_max,,,,,,3.5987086
b2c12,478,discharge-high,V_max,,,,,,3.5995793
b2c12,485,discharge-high,V_max,,,,,,3.5948787
b2c13,489,discharge-high,V_max,,,,,,3.5978885
b2c13,502,discharge-high,V_max,,,,,,3.5957046
b2c13,503,discharge-high,V_max,,,,,,3.6008391
b2c13,514,discharge-high,V_max,,,,,,3.596746
b2c17,505,discharge-high,V_max,,,,,,3.5930343
b2c18,486,discharge-high,V_max,,,,,,3.5969162
b2c18,489,discharge-high,V_max,,,,,,3.5957985
b2c18,492,discharge-high,V_max,,,,,,3.5658979
b2c18,519,discharge-high,V_max,,,,,,3.5940895
b2c18,521,discharge-high,V_max,,,,,,3.5943546
b2c19,460,discharge-high,V_max,,,,,,3.5932431
b2c19,463,discharge-high,V_max,,,,,,3.5964208
b2c19,464,discharge-high,V_max,,,,,,3.5927939
b2c19,472,discharge-high,V_max,,,,,,3.562283
b2c21,490,discharge-high,V_max,,,,,,3.5932155
b2c21,494,discharge-high,V_max,,,,,,3.5928702
b2c24,511,discharge-high,V_max,,,,,,3.593586
b2c27,471,discharge-high,V_max,,,,,,3.5955009
b2c27,472,discharge-high,V_max,,,,,,3.6037865
b2c27,477,discharge-high,V_max,,,,,,3.5489531
b2c27,483,discharge-high,V_max,,,,,,3.5954552
b2c28,533,discharge-high,V_max,,,,,,3.5927057
b2c29,514,discharge-high,V_max,,,,,,3.5954981
b2c29,516,discharge-high,V_max,,,,,,3.5927191
b2c31,499,discharge-high,V_max,,,,,,3.5977559
b2c31,510,discharge-high,V_max,,,,,,3.5976214
b2c31,511,discharge-high,V_max,,,,,,3.5953193
b2c31,516,discharge-high,V_max,,,,,,3.5935597
b2c32,535,discharge-high,V_max,,,,,,3.5930028
b2c34,503,discharge-high,V_max,,,,,,3.5948715
b2c34,521,discharge-high,V_max,,,,,,3.5662394
b2c35,467,discharge-high,V_max,,,,,,3.5937414
b2c35,472,discharge-high,V_max,,,,,,3.5660543
b2c35,477,discharge-high,V_max,,,,,,3.5645494
b2c35,484,discharge-high,V_max,,,,,,3.5655727
b2c40,498,discharge-high,V_max,,,,,,3.527503
b2c40,520,discharge-high,V_max,,,,,,3.5221376
b2c40,524,discharge-high,V_max,,,,,,3.522748
b2c45,486,discharge-high,V_max,,,,,,3.5230989
b3c0,272,discharge-high,V_max,,,,,,3.5808358
b3c0,300,discharge-high,V_max,,,,,,3.5811048
b3c4,332,discharge-high,V_max,,,,,,3.5810723
b3c5,76,discharge-high,V_max,,,,,,3.5799627
b3c5,333,discharge-high,V_max,,,,,,3.5809555
b3c9,620,discharge-high,V_max,,,,,,3.5809126
b3c9,731,discharge-high,V_max,,,,,,3.5810213
b3c13,572,discharge-high,V_max,,,,,,3.5808978
b3c17,395,discharge-high,V_max,,,,,,3.5811143
b3c19,74,discharge-high,V_max,,,,,,3.5807118
b3c19,521,discharge-high,V_max,,,,,,3.5808539
b3c32,190,discharge-high,V_max,,,,,,3.5810833
b3c32,515,discharge-high,V_max,,,,,,3.5808353
b3c32,626,discharge-high,V_max,,,,,,3.5805235
b3c32,707,discharge-high,V_max,,,,,,3.5808477
b3c32,823,discharge-high,V_max,,,,,,3.580389
b3c33,392,discharge-high,V_max,,,,,,3.5808644
b3c33,436,discharge-high,V_max,,,,,,3.5810657
b3c33,532,discharge-high,V_max,,,,,,3.5811086
b3c33,694,discharge-high,V_max,,,,,,3.580688
b3c33,824,discharge-high,V_max,,,,,,3.5803456
b3c34,49,discharge-high,V_max,,,,,,3.5807877
b3c34,272,discharge-high,V_max,,,,,,3.5809994
b3c34,307,discharge-high,V_max,,,,,,3.5809784
b3c34,431,discharge-high,V_max,,,,,,3.5810194
b3c34,568,discharge-high,V_max,,,,,,3.5809746
b3c34,707,discharge-high,V_max,,,,,,3.5810204
b3c34,752,discharge-high,V_max,,,,,,3.5806427
b3c34,837,discharge-high,V_max,,,,,,3.5808544
b3c34,851,discharge-high,V_max,,,,,,3.580946
b3c36,157,discharge-high,V_max,,,,,,3.5802803
b3c36,601,discharge-high,V_max,,,,,,3.581007
b3c36,759,discharge-high,V_max,,,,,,3.5799704
b3c36,861,discharge-high,V_max,,,,,,3.5802193
b3c36,896,discharge-high,V_max,,,,,,3.5810156
b3c37,7,discharge-high,V_max,,,,,,3.5809197
b3c37,42,discharge-high,V_max,,,,,,3.5802855
b3c37,321,discharge-high,V_max,,,,,,3.580194
b3c37,535,discharge-high,V_max,,,,,,3.5810046
b3c37,729,discharge-high,V_max,,,,,,3.5804868
b3c37,961,discharge-high,V_max,,,,,,3.5811133
b3c38,180,discharge-high,V_max,,,,,,3.5806098
b3c38,285,discharge-high,V_max,,,,,,3.5808511
b3c38,308,discharge-high,V_max,,,,,,3.5811019
b3c38,599,discharge-high,V_max,,,,,,3.5805316
b3c38,708,discharge-high,V_max,,,,,,3.5804725
b3c38,909,discharge-high,V_max,,,,,,3.5810943
b3c38,971,discharge-high,V_max,,,,,,3.5810714
b3c39,5,discharge-high,V_max,,,,,,3.5803304
b3c39,12,discharge-high,V_max,,,,,,3.5805316
b3c39,119,discharge-high,V_max,,,,,,3.580915
b3c39,185,discharge-high,V_max,,,,,,3.5805526
b3c39,214,discharge-high,V_max,,,,,,3.5808129
b3c39,360,discharge-high,V_max,,,,,,3.5804257
b3c39,468,discharge-high,V_max,,,,,,3.5807958
b3c39,534,discharge-high,V_max,,,,,,3.5806298
b3c39,636,discharge-high,V_max,,,,,,3.5807176
b3c39,659,discharge-high,V_max,,,,,,3.581099
b3c39,668,discharge-high,V_max,,,,,,3.5797629
b3c41,78,discharge-high,V_max,,,,,,3.5810599
b3c41,725,discharge-high,V_max,,,,,,3.5811114
b3c45,45,discharge-high,V_max,,,,,,3.5811062
b3c45,359,discharge-high,V_max,,,,,,3.5808525
b3c45,563,discharge-high,V_max,,,,,,3.5809584
b1c1,1191,discharge-mid,V_std,0.0242366264552823,,,,,
b1c1,1301,discharge-mid,V_std,0.0244445698772827,,,,,
b1c1,1573,discharge-mid,V_std,0.0249669531190461,,,,,
b1c1,1685,discharge-mid,V_std,0.0249390461822478,,,,,
b1c2,1232,discharge-mid,V_std,0.0244480154935419,,,,,
b1c2,1426,discharge-mid,V_std,0.0245601011477221,,,,,
b1c2,1432,discharge-mid,V_std,0.0241941361558475,,,,,
b1c2,1623,discharge-mid,V_std,0.0240302621541041,,,,,
b1c2,1629,discharge-mid,V_std,0.0248304887185871,,,,,
b2c0,308,discharge-mid,V_std,0.0717695527174154,,,,,
b2c0,309,discharge-mid,V_std,0.0788426117715214,,,,,
b2c0,310,discharge-mid,V_std,0.0708631811217275,,,,,
b2c2,446,discharge-mid,V_std,0.0705459332110894,,,,,
b2c2,449,discharge-mid,V_std,0.0707096982461661,,,,,
b2c2,455,discharge-mid,V_std,0.0735609043619349,,,,,
b2c2,456,discharge-mid,V_std,0.0719398571343477,,,,,
b2c2,458,discharge-mid,V_std,0.0784305696950837,,,,,
b2c2,461,discharge-mid,V_std,0.0738692309077488,,,,,
b2c2,463,discharge-mid,V_std,0.0747695242094921,,,,,
b2c3,337,discharge-mid,V_std,0.0736444812449999,,,,,
b2c3,340,discharge-mid,V_std,0.0716092853942652,,,,,
b2c3,342,discharge-mid,V_std,0.0719617290960192,,,,,
b2c4,246,discharge-mid,V_std,0.071409252789096,,,,,
b2c10,250,discharge-mid,V_std,0.0833833927508804,,,,,
b2c10,251,discharge-mid,V_std,0.0248437655298088,,,,,
b2c11,249,discharge-mid,V_std,0.0712673714255122,,,,,
b2c18,514,discharge-mid,V_std,0.0703055525154686,,,,,
b2c20,248,discharge-mid,V_std,0.0717711670041554,,,,,
b2c21,505,discharge-mid,V_std,0.0707857761415889,,,,,
b2c25,465,discharge-mid,V_std,0.0704013375027533,,,,,
b2c25,466,discharge-mid,V_std,0.072963233393046,,,,,
b2c25,467,discharge-mid,V_std,0.076748688808681,,,,,
b2c25,469,discharge-mid,V_std,0.0715877474002716,,,,,
b2c25,470,discharge-mid,V_std,0.0711598917811353,,,,,
b2c25,471,discharge-mid,V_std,0.0725630683196784,,,,,
b2c25,476,discharge-mid,V_std,0.0752071120715687,,,,,
b2c25,477,discharge-mid,V_std,0.0724040048494424,,,,,
b2c25,479,discharge-mid,V_std,0.073338257579374,,,,,
b2c25,482,discharge-mid,V_std,0.077436131240544,,,,,
b2c26,464,discharge-mid,V_std,0.0718762618308673,,,,,
b2c26,470,discharge-mid,V_std,0.0710919161404067,,,,,
b2c26,471,discharge-mid,V_std,0.0708821714366468,,,,,
b2c26,474,discharge-mid,V_std,0.071415006477531,,,,,
b2c26,481,discharge-mid,V_std,0.0718423459605714,,,,,
b2c28,249,discharge-mid,V_std,0.0775022442865121,,,,,
b2c35,466,discharge-mid,V_std,0.0715432706248411,,,,,
b2c35,475,discharge-mid,V_std,0.0714408133984909,,,,,
b2c35,480,discharge-mid,V_std,0.0714867973885794,,,,,
b2c35,481,discharge-mid,V_std,0.0734725392159799,,,,,
b2c35,482,discharge-mid,V_std,0.0715340607533144,,,,,
b2c35,485,discharge-mid,V_std,0.0723042074418888,,,,,
b2c37,246,discharge-mid,V_std,0.0712940509964301,,,,,
b2c43,473,discharge-mid,V_std,0.0735468929720848,,,,,
b3c2,1,discharge-mid,V_std,0.0249514943576815,,,,,
b3c2,2,discharge-mid,V_std,0.0247785117849985,,,,,
b3c2,3,discharge-mid,V_std,0.0249780483597743,,,,,
b3c2,4,discharge-mid,V_std,0.0249309351918729,,,,,
b3c2,5,discharge-mid,V_std,0.024664675852889,,,,,
b3c2,7,discharge-mid,V_std,0.0247986306531731,,,,,
b3c2,10,discharge-mid,V_std,0.0249039697302162,,,,,
b3c2,11,discharge-mid,V_std,0.0245035712631269,,,,,
b3c2,12,discharge-mid,V_std,0.0241433515579496,,,,,
b3c2,14,discharge-mid,V_std,0.024898914421517,,,,,
b3c2,18,discharge-mid,V_std,0.0247709578670478,,,,,
b3c2,44,discharge-mid,V_std,0.0249500041617052,,,,,
b3c2,47,discharge-mid,V_std,0.0243205101277599,,,,,
b3c2,78,discharge-mid,V_std,0.0250339838513412,,,,,
b3c2,97,discharge-mid,V_std,0.0250483628726832,,,,,
b3c2,103,discharge-mid,V_std,0.0248882486379396,,,,,
b3c2,106,discharge-mid,V_std,0.0249704998879299,,,,,
b3c2,108,discharge-mid,V_std,0.0248839178509775,,,,,
b3c2,109,discharge-mid,V_std,0.024934839962958,,,,,
b3c2,111,discharge-mid,V_std,0.0248493187483599,,,,,
b3c2,112,discharge-mid,V_std,0.0249526273007349,,,,,
b3c2,141,discharge-mid,V_std,0.0249954983404747,,,,,
b3c2,177,discharge-mid,V_std,0.0250217144280981,,,,,
b3c2,239,discharge-mid,V_std,0.0248267265592563,,,,,
b3c2,245,discharge-mid,V_std,0.0250126479056179,,,,,
b3c2,248,discharge-mid,V_std,0.0246559070344966,,,,,
b3c2,281,discharge-mid,V_std,0.0249065393901672,,,,,
b3c2,288,discharge-mid,V_std,0.0249761566460117,,,,,
b3c2,296,discharge-mid,V_std,0.0249973729598093,,,,,
b3c2,314,discharge-mid,V_std,0.0248632538046539,,,,,
b3c2,321,discharge-mid,V_std,0.0249756354624901,,,,,
b3c2,325,discharge-mid,V_std,0.0249389369973859,,,,,
b3c2,328,discharge-mid,V_std,0.0250351470073961,,,,,
b3c2,333,discharge-mid,V_std,0.0250067507607564,,,,,
b3c2,350,discharge-mid,V_std,0.025006318073915,,,,,
b1c2,1043,discharge-mid,count,,115.0,,,,
b1c5,908,discharge-mid,count,,116.0,,,,
b1c16,207,discharge-mid,count,,115.0,,,,
b1c33,192,discharge-mid,count,,115.0,,,,
b2c40,252,discharge-mid,count,,153.0,,,,
b2c40,281,discharge-mid,count,,165.0,,,,
b2c40,312,discharge-mid,count,,198.0,,,,
b2c40,386,discharge-mid,count,,133.0,,,,
b2c40,413,discharge-mid,count,,170.0,,,,
b2c40,439,discharge-mid,count,,120.0,,,,
b2c40,454,discharge-mid,count,,147.0,,,,
b2c40,464,discharge-mid,count,,115.0,,,,
b2c42,246,discharge-mid,count,,115.0,,,,
b3c1,1057,discharge-mid,count,,57.0,,,,
b3c1,1059,discharge-mid,count,,57.0,,,,
b3c1,1060,discharge-mid,count,,57.0,,,,
b3c1,1061,discharge-mid,count,,57.0,,,,
b3c2,1259,discharge-mid,count,,57.0,,,,
b3c2,1262,discharge-mid,count,,57.0,,,,
b3c2,1264,discharge-mid,count,,57.0,,,,
b3c3,1109,discharge-mid,count,,57.0,,,,
b3c3,1111,discharge-mid,count,,57.0,,,,
b3c4,1041,discharge-mid,count,,57.0,,,,
b3c4,1042,discharge-mid,count,,57.0,,,,
b3c4,1043,discharge-mid,count,,57.0,,,,
b3c4,1044,discharge-mid,count,,57.0,,,,
b3c4,1045,discharge-mid,count,,57.0,,,,
b3c4,1046,discharge-mid,count,,57.0,,,,
b3c5,823,discharge-mid,count,,57.0,,,,
b3c7,1827,discharge-mid,count,,57.0,,,,
b3c7,1828,discharge-mid,count,,57.0,,,,
b3c7,1830,discharge-mid,count,,57.0,,,,
b3c8,824,discharge-mid,count,,57.0,,,,
b3c10,1069,discharge-mid,count,,57.0,,,,
b3c13,810,discharge-mid,count,,57.0,,,,
b3c16,1624,discharge-mid,count,,57.0,,,,
b3c16,1626,discharge-mid,count,,57.0,,,,
b3c16,1627,discharge-mid,count,,57.0,,,,
b3c16,1632,discharge-mid,count,,57.0,,,,
b3c16,1636,discharge-mid,count,,57.0,,,,
b3c17,1307,discharge-mid,count,,57.0,,,,
b3c17,1308,discharge-mid,count,,57.0,,,,
b3c17,1312,discharge-mid,count,,57.0,,,,
b3c19,1145,discharge-mid,count,,57.0,,,,
b3c19,1148,discharge-mid,count,,57.0,,,,
b3c19,1153,discharge-mid,count,,57.0,,,,
b3c20,811,discharge-mid,count,,57.0,,,,
b3c30,930,discharge-mid,count,,57.0,,,,
b3c30,931,discharge-mid,count,,57.0,,,,
b3c33,1279,discharge-mid,count,,57.0,,,,
b3c34,1153,discharge-mid,count,,57.0,,,,
b3c34,1155,discharge-mid,count,,57.0,,,,
b3c37,1385,discharge-mid,count,,57.0,,,,
b3c37,1386,discharge-mid,count,,57.0,,,,
b3c37,1387,discharge-mid,count,,57.0,,,,
b3c38,1925,discharge-mid,count,,57.0,,,,
b3c38,1928,discharge-mid,count,,57.0,,,,
b3c39,1150,discharge-mid,count,,57.0,,,,
b3c39,1151,discharge-mid,count,,57.0,,,,
b3c39,1154,discharge-mid,count,,57.0,,,,
b3c42,1633,discharge-mid,count,,57.0,,,,
b3c42,1635,discharge-mid,count,,57.0,,,,
b3c42,1636,discharge-mid,count,,57.0,,,,
b3c42,1637,discharge-mid,count,,57.0,,,,
b3c42,1638,discharge-mid,count,,57.0,,,,
b3c42,1640,discharge-mid,count,,57.0,,,,
b3c43,1041,discharge-mid,count,,57.0,,,,
b3c45,1792,discharge-mid,count,,57.0,,,,
b3c45,1796,discharge-mid,count,,57.0,,,,
b3c45,1797,discharge-mid,count,,57.0,,,,
b3c45,1799,discharge-mid,count,,57.0,,,,
b1c1,496,discharge-mid,I_std,,,0.0015395494377938,,,
b1c1,726,discharge-mid,I_std,,,0.0012920376395655,,,
b1c1,797,discharge-mid,I_std,,,0.0014306059000938,,,
b1c1,1447,discharge-mid,I_std,,,0.0012805339852901,,,
b1c15,176,discharge-mid,I_std,,,0.0013780175421273,,,
b1c19,757,discharge-mid,I_std,,,0.0160530606439869,,,
b1c25,746,discharge-mid,I_std,,,0.0136119619311384,,,
b1c27,390,discharge-mid,I_std,,,0.001278655557721,,,
b1c34,462,discharge-mid,I_std,,,0.001507397170331,,,
b1c34,659,discharge-mid,I_std,,,0.0044824542746899,,,
b1c35,663,discharge-mid,I_std,,,0.0128133108071401,,,
b1c37,185,discharge-mid,I_std,,,0.0014200198749682,,,
b1c39,212,discharge-mid,I_std,,,0.0025707678218047,,,
b2c10,59,discharge-mid,I_std,,,0.0017009020361254,,,
b2c10,81,discharge-mid,I_std,,,0.0017524027304258,,,
b2c10,85,discharge-mid,I_std,,,0.0018638298998358,,,
b2c10,89,discharge-mid,I_std,,,0.0018293806098187,,,
b2c10,94,discharge-mid,I_std,,,0.0012987200580315,,,
b2c10,101,discharge-mid,I_std,,,0.0014070273522611,,,
b2c10,114,discharge-mid,I_std,,,0.0034482187944305,,,
b2c10,117,discharge-mid,I_std,,,0.0014461043280443,,,
b2c10,122,discharge-mid,I_std,,,0.0016527628988083,,,
b2c10,136,discharge-mid,I_std,,,0.0019465966163183,,,
b2c10,138,discharge-mid,I_std,,,0.001599059608876,,,
b2c10,151,discharge-mid,I_std,,,0.001629529920037,,,
b2c10,154,discharge-mid,I_std,,,0.0014719518789004,,,
b2c10,162,discharge-mid,I_std,,,0.0013218743420216,,,
b2c10,165,discharge-mid,I_std,,,0.0012969861497266,,,
b2c10,171,discharge-mid,I_std,,,0.0016857262848536,,,
b2c10,176,discharge-mid,I_std,,,0.0018812477409415,,,
b2c10,184,discharge-mid,I_std,,,0.0012736222368032,,,
b2c10,210,discharge-mid,I_std,,,0.0014986636120177,,,
b2c10,211,discharge-mid,I_std,,,0.0026305254551682,,,
b2c10,213,discharge-mid,I_std,,,0.0013172755764997,,,
b2c10,226,discharge-mid,I_std,,,0.0017175182443673,,,
b2c10,245,discharge-mid,I_std,,,0.0016711756157476,,,
b2c10,261,discharge-mid,I_std,,,0.0015693247970222,,,
b2c10,297,discharge-mid,I_std,,,0.0015032029204452,,,
b2c10,328,discharge-mid,I_std,,,0.0014608739282652,,,
b2c10,329,discharge-mid,I_std,,,0.0017256455206626,,,
b2c10,335,discharge-mid,I_std,,,0.0016094541342392,,,
b2c10,347,discharge-mid,I_std,,,0.0033739299176762,,,
b2c10,349,discharge-mid,I_std,,,0.0022365048829789,,,
b2c10,357,discharge-mid,I_std,,,0.0014495932114502,,,
b2c10,378,discharge-mid,I_std,,,0.0064434596662072,,,
b2c10,383,discharge-mid,I_std,,,0.0051066315515528,,,
b2c10,390,discharge-mid,I_std,,,0.002836578070653,,,
b2c10,430,discharge-mid,I_std,,,0.0015336537980684,,,
b2c10,436,discharge-mid,I_std,,,0.0014715771234243,,,
b2c10,455,discharge-mid,I_std,,,0.0051419961177701,,,
b2c10,478,discharge-mid,I_std,,,0.0018001333033077,,,
b2c10,479,discharge-mid,I_std,,,0.0031994989996983,,,
b2c10,486,discharge-mid,I_std,,,0.0015390051558922,,,
b2c10,488,discharge-mid,I_std,,,0.0015652520312248,,,
b2c10,492,discharge-mid,I_std,,,0.0016338217023636,,,
b2c10,503,discharge-mid,I_std,,,0.0014934726589343,,,
b2c10,523,discharge-mid,I_std,,,0.0024143414264838,,,
b2c10,555,discharge-mid,I_std,,,0.0021199893331875,,,
b2c10,593,discharge-mid,I_std,,,0.0024925293939038,,,
b2c12,348,discharge-mid,I_std,,,0.0078459767879525,,,
b2c29,67,discharge-mid,I_std,,,0.001623252030728,,,
b2c29,228,discharge-mid,I_std,,,0.001401835900593,,,
b2c29,392,discharge-mid,I_std,,,0.0296225939134302,,,
b2c32,51,discharge-mid,I_std,,,0.0021867415056639,,,
b2c33,72,discharge-mid,I_std,,,0.0013349497477426,,,
b2c34,390,discharge-mid,I_std,,,0.0016642388899695,,,
b2c47,228,discharge-mid,I_std,,,0.0025419277274867,,,
b3c1,186,discharge-mid,I_std,,,5.490170636261787e-05,,,
b3c2,537,discharge-mid,I_std,,,0.0014045458166397,,,
b3c2,547,discharge-mid,I_std,,,0.0014725236725217,,,
b3c2,549,discharge-mid,I_std,,,0.0012776597079545,,,
b3c2,556,discharge-mid,I_std,,,0.0013463924465816,,,
b3c2,557,discharge-mid,I_std,,,0.0013782496187768,,,
b3c4,26,discharge-mid,I_std,,,5.515446079697259e-05,,,
b3c4,50,discharge-mid,I_std,,,5.302653937867319e-05,,,
b3c4,154,discharge-mid,I_std,,,5.4662479536470414e-05,,,
b3c4,497,discharge-mid,I_std,,,5.3514930706016206e-05,,,
b3c4,518,discharge-mid,I_std,,,5.2576196528649263e-05,,,
b3c4,519,discharge-mid,I_std,,,5.529153637940213e-05,,,
b3c4,622,discharge-mid,I_std,,,5.5410306140516495e-05,,,
b3c4,645,discharge-mid,I_std,,,5.13699336501806e-05,,,
b3c4,657,discharge-mid,I_std,,,5.294098233882376e-05,,,
b3c4,788,discharge-mid,I_std,,,5.4783311366034586e-05,,,
b3c4,900,discharge-mid,I_std,,,5.2135241892955605e-05,,,
b3c4,957,discharge-mid,I_std,,,5.2854155421097466e-05,,,
b3c4,974,discharge-mid,I_std,,,5.400867560916795e-05,,,
b3c4,1010,discharge-mid,I_std,,,5.522065754372178e-05,,,
b3c4,1018,discharge-mid,I_std,,,5.377762622140687e-05,,,
b3c4,1019,discharge-mid,I_std,,,5.561566030141426e-05,,,
b3c7,293,discharge-mid,I_std,,,5.201487214588241e-05,,,
b3c7,420,discharge-mid,I_std,,,5.477376927024984e-05,,,
b3c7,469,discharge-mid,I_std,,,5.3512277239182016e-05,,,
b3c7,1269,discharge-mid,I_std,,,5.350315109238296e-05,,,
b3c7,1589,discharge-mid,I_std,,,5.4924006269076605e-05,,,
b3c9,18,discharge-mid,I_std,,,5.039898659230091e-05,,,
b3c9,21,discharge-mid,I_std,,,5.481797946048884e-05,,,
b3c9,22,discharge-mid,I_std,,,5.426212392805714e-05,,,
b3c9,27,discharge-mid,I_std,,,5.412432619479312e-05,,,
b3c9,103,discharge-mid,I_std,,,5.583865920011737e-05,,,
b3c9,143,discharge-mid,I_std,,,5.450896426705635e-05,,,
b3c9,147,discharge-mid,I_std,,,5.420245983933448e-05,,,
b3c9,170,discharge-mid,I_std,,,4.8808683547282223e-05,,,
b3c9,192,discharge-mid,I_std,,,5.358892273606316e-05,,,
b3c9,195,discharge-mid,I_std,,,5.475753056241789e-05,,,
b3c9,197,discharge-mid,I_std,,,4.719433380682369e-05,,,
b3c9,208,discharge-mid,I_std,,,5.267279435725454e-05,,,
b3c9,231,discharge-mid,I_std,,,5.539032211831704e-05,,,
b3c9,301,discharge-mid,I_std,,,5.514340883128009e-05,,,
b3c9,345,discharge-mid,I_std,,,5.534577517840197e-05,,,
b3c9,356,discharge-mid,I_std,,,5.5443224770303936e-05,,,
b3c9,358,discharge-mid,I_std,,,5.576369511181043e-05,,,
b3c9,381,discharge-mid,I_std,,,5.331837399072767e-05,,,
b3c9,429,discharge-mid,I_std,,,5.5404463411286775e-05,,,
b3c9,435,discharge-mid,I_std,,,5.459649793457121e-05,,,
b3c9,465,discharge-mid,I_std,,,5.508928364868833e-05,,,
b3c9,513,discharge-mid,I_std,,,5.5036264379788494e-05,,,
b3c9,527,discharge-mid,I_std,,,5.443461140704502e-05,,,
b3c9,530,discharge-mid,I_std,,,5.3442882633592266e-05,,,
b3c9,534,discharge-mid,I_std,,,5.287130419359484e-05,,,
b3c9,539,discharge-mid,I_std,,,5.237164213954876e-05,,,
b3c9,549,discharge-mid,I_std,,,5.09442287618518e-05,,,
b3c9,556,discharge-mid,I_std,,,5.498322208018284e-05,,,
b3c9,607,discharge-mid,I_std,,,5.586223314092291e-05,,,
b3c9,623,discharge-mid,I_std,,,5.403757868460977e-05,,,
b3c9,684,discharge-mid,I_std,,,5.2461449743783845e-05,,,
b3c9,690,discharge-mid,I_std,,,5.3294265881968726e-05,,,
b3c9,714,discharge-mid,I_std,,,5.31381304062224e-05,,,
b3c9,730,discharge-mid,I_std,,,5.569961295408513e-05,,,
b3c9,737,discharge-mid,I_std,,,5.2305486599435e-05,,,
b3c9,751,discharge-mid,I_std,,,5.130577170969372e-05,,,
b3c9,771,discharge-mid,I_std,,,5.257136873258406e-05,,,
b3c9,784,discharge-mid,I_std,,,5.292279429720012e-05,,,
b3c9,795,discharge-mid,I_std,,,5.476892451703906e-05,,,
b3c9,811,discharge-mid,I_std,,,5.552006501624512e-05,,,
b3c9,827,discharge-mid,I_std,,,5.4955300760948974e-05,,,
b3c9,832,discharge-mid,I_std,,,5.393624094480212e-05,,,
b3c9,847,discharge-mid,I_std,,,5.550216362820308e-05,,,
b3c9,869,discharge-mid,I_std,,,5.34636220603772e-05,,,
b3c9,902,discharge-mid,I_std,,,5.30719302070761e-05,,,
b3c9,937,discharge-mid,I_std,,,5.237053330285575e-05,,,
b3c9,945,discharge-mid,I_std,,,5.463003466332512e-05,,,
b3c9,960,discharge-mid,I_std,,,5.3258584878949645e-05,,,
b3c9,965,discharge-mid,I_std,,,5.302811877321909e-05,,,
b3c9,969,discharge-mid,I_std,,,5.587110287093621e-05,,,
b3c9,995,discharge-mid,I_std,,,5.580481655258219e-05,,,
b3c9,997,discharge-mid,I_std,,,5.4924772737151215e-05,,,
b3c9,1008,discharge-mid,I_std,,,5.355609980595299e-05,,,
b3c9,1029,discharge-mid,I_std,,,5.505207384819818e-05,,,
b3c13,4,discharge-mid,I_std,,,5.545226001404995e-05,,,
b3c13,20,discharge-mid,I_std,,,5.16115344191066e-05,,,
b3c13,76,discharge-mid,I_std,,,5.541923818852248e-05,,,
b3c13,461,discharge-mid,I_std,,,5.49044753797198e-05,,,
b3c13,538,discharge-mid,I_std,,,5.497154907674282e-05,,,
b3c13,539,discharge-mid,I_std,,,5.540834567649971e-05,,,
b3c13,554,discharge-mid,I_std,,,5.5754910905279626e-05,,,
b3c13,565,discharge-mid,I_std,,,5.450398365933059e-05,,,
b3c13,587,discharge-mid,I_std,,,5.146688843705803e-05,,,
b3c13,606,discharge-mid,I_std,,,5.29047878541313e-05,,,
b3c13,653,discharge-mid,I_std,,,5.573715040327024e-05,,,
b3c13,697,discharge-mid,I_std,,,5.450405819645173e-05,,,
b3c13,700,discharge-mid,I_std,,,5.5041495067336495e-05,,,
b3c13,732,discharge-mid,I_std,,,5.570345997613563e-05,,,
b3c13,775,discharge-mid,I_std,,,5.4486964914760994e-05,,,
b3c13,792,discharge-mid,I_std,,,4.927839988042416e-05,,,
b3c14,339,discharge-mid,I_std,,,5.3712560426271935e-05,,,
b3c14,764,discharge-mid,I_std,,,5.520959604234715e-05,,,
b3c23,1470,discharge-mid,I_std,,,5.512315410092978e-05,,,
b3c23,1645,discharge-mid,I_std,,,5.531514228147693e-05,,,
b3c25,297,discharge-mid,I_std,,,5.53663717821748e-05,,,
b3c25,552,discharge-mid,I_std,,,5.505636095890553e-05,,,
b3c25,708,discharge-mid,I_std,,,5.042647430215434e-05,,,
b3c25,713,discharge-mid,I_std,,,5.582573807967147e-05,,,
b3c25,788,discharge-mid,I_std,,,4.87594801251806e-05,,,
b3c42,503,discharge-mid,I_std,,,0.0013343583842134,,,
b3c42,659,discharge-mid,I_std,,,0.0016234217483344,,,
b3c42,662,discharge-mid,I_std,,,0.0016037046985377,,,
b3c43,184,discharge-mid,I_std,,,0.0012654395721598,,,
b3c43,215,discharge-mid,I_std,,,0.0013476496589538,,,
b3c43,489,discharge-mid,I_std,,,0.0034086901467808,,,
b3c43,491,discharge-mid,I_std,,,0.0022351493895069,,,
b3c43,496,discharge-mid,I_std,,,0.0014367523175743,,,
b3c43,498,discharge-mid,I_std,,,0.0013387838633323,,,
b3c43,502,discharge-mid,I_std,,,0.0012977957443626,,,
b3c43,516,discharge-mid,I_std,,,0.0012661025023381,,,
b3c43,521,discharge-mid,I_std,,,0.0014289990005715,,,
b3c43,523,discharge-mid,I_std,,,0.0013516981693646,,,
b3c43,525,discharge-mid,I_std,,,0.0013031411276774,,,
b3c43,550,discharge-mid,I_std,,,0.0015418348379074,,,
b3c43,600,discharge-mid,I_std,,,0.0013793221623202,,,
b3c45,87,discharge-mid,I_std,,,5.170994636554167e-05,,,
b3c45,1013,discharge-mid,I_std,,,5.477416958939072e-05,,,
